SrNo, Timestamp, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro 
314, 1737991139263, 18.54705, -9.579, -25.02495, -18.98639, 270.05579, -409.57816
315, 1737991139280, 19.92795, -8.59305, -12.70695, -42.01428, 255.00847, -435.48157
316, 1737991139296, 24.89895, -5.73405, -4.875, -18.14342, 200.41277, -489.65976
317, 1737991139314, 27.43005, -5.56395, -7.03695, -17.65498, 161.42369, -547.8952
318, 1737991139329, 24.99495, -8.739, -12.07695, -83.17772, 190.68321, -604.73621
319, 1737991139346, 19.00395, -12.75195, -9.87705, -165.84334, 261.45282, -615.51355
320, 1737991139362, 16.24395, -12.77805, -5.445, -214.70377, 347.41153, -609.49463
321, 1737991139379, 16.24395, -12.77805, -5.445, -200.91695, 345.65469, -614.18207
322, 1737991139395, 15.12105, -11.55, -5.268, -173.54819, 246.95699, -630.2851
323, 1737991139412, 14.42895, -11.29395, -7.437, -178.23572, 132.99927, -642.04718
324, 1737991139428, 10.35795, -13.353, -6.22305, -225.76471, 28.42444, -614.88324
325, 1737991139445, 6.39405, -13.992, -1.509, -267.41656, 11.06095, -562.59583
326, 1737991139463, 4.758, -11.50905, 5.42895, -292.05164, 25.83252, -491.3378
327, 1737991139478, 2.38095, -9.579, 7.989, -265.38403, 42.49485, -447.93698
328, 1737991139495, 2.38095, -9.579, 7.989, -228.07301, 14.28312, -414.96683
329, 1737991139513, -5.26305, -8.35995, 8.982, -158.49303, -68.66612, -338.66675
330, 1737991139529, -10.74405, -6.24195, 9.96405, -117.19565, -104.22818, -269.09464
331, 1737991139544, -12.93705, -5.23095, 9.58605, -90.45715, -128.72142, -184.18373
332, 1737991139563, -10.677, -5.37705, 15.06405, -41.10829, -112.97295, -146.59698
333, 1737991139582, -11.472, -5.262, 13.55295, 29.17286, -143.91052, -70.99807
334, 1737991139594, -10.986, -5.004, 13.74705, 54.37513, -165.75668, -17.30834
335, 1737991139611, -11.27505, -4.84095, 13.716, 66.20026, -155.11328, 54.86357
336, 1737991139633, -10.56195, -3.77295, 12.73605, 72.5737, -110.45193, 125.49136
337, 1737991139644, -10.56195, -3.77295, 12.73605, 77.47392, -87.00651, 171.54713
338, 1737991139665, -6.369, -1.41495, 10.866, 69.13882, -61.59153, 202.35078
339, 1737991139681, -3.11595, 0.64305, 7.40895, 31.62297, -79.16772, 215.57823
340, 1737991139694, 2.4, 3.696, 8.17305, 21.33408, -110.03439, 196.33186
341, 1737991139710, 5.15595, 6.40395, 8.47905, 35.4754, -148.04657, 161.61276
342, 1737991139731, 7.69605, 8.03205, 11.44305, 33.58464, -78.46658, 113.80016
343, 1737991139743, 7.69605, 8.03205, 11.44305, 19.51423, -45.35462, 84.75335
344, 1737991139763, 0.68805, 4.96005, 10.30905, 16.07934, -41.71491, 78.80533
345, 1737991139777, -0.76905, 0.552, 3.06795, 1.44958, -81.26332, 84.54064
346, 1737991139795, 25.97595, 14.07495, 12.744, -0.64601, -36.60197, -48.0332
347, 1737991139810, -2.24205, 0.198, 8.319, 8.79992, -49.06524, -22.4843
348, 1737991139826, 0.15405, 2.571, 10.56195, 8.79992, 32.13505, 11.32093
349, 1737991139843, 2.757, 6.162, 10.227, -22.13766, 147.28239, 3.9706
350, 1737991139860, 3.47505, 5.69805, 13.158, -53.07523, 321.09055, -29.48799
351, 1737991139877, 3.47505, 5.69805, 13.158, -111.52337, 311.14832, -25.28892
352, 1737991139895, -1.32, 5.59695, 4.629, -122.51342, 88.76334, -22.13766
353, 1737991139911, -4.21905, 4.37895, 13.31295, -90.94559, -19.5221, -7.85453
354, 1737991139926, -3.88905, 2.69505, 15.35295, -50.97964, -22.39764, 24.90289
355, 1737991139943, -1.69095, 2.98005, 13.57695, 15.31516, 9.17019, 51.29476
356, 1737991139959, 0.72405, 3.71295, 8.87205, 29.24376, -27.85721, 37.15345
357, 1737991139976, -0.59205, 3.19095, 7.584, 38.34305, -22.60247, -3.30883
358, 1737991139992, -0.59205, 3.19095, 7.584, 23.98903, -28.97591, 1.24475
359, 1737991140011, 0.99405, 3.52905, 5.70405, -18.49794, -11.61242, -12.1245
360, 1737991140032, 1.674, 2.868, 4.84695, -57.69972, 3.92333, -25.56466
361, 1737991140047, 0.49605, 2.23095, 6.38205, -72.67612, 16.66233, -24.93441
362, 1737991140064, -0.429, 1.47705, 8.17995, -75.26804, 26.39187, -17.79679
363, 1737991140081, -0.49905, 0.91905, 9.006, -66.30267, 23.73693, -9.7453
364, 1737991140092, -0.312, 0.624, 9.55905, -58.88932, 17.15078, -7.99634
365, 1737991140116, 0.03405, 0.363, 9.78195, -51.04266, 11.90391, -9.32775
366, 1737991140126, 0.03405, 0.363, 9.78195, -46.42605, 10.5016, -14.08617
367, 1737991140142, 0.24495, 0.26805, 9.58095, -43.27478, 16.38659, -20.52263
368, 1737991140159, -0.348, 0.13305, 10.17, -39.49326, 29.88977, -19.54574
369, 1737991140176, -0.987, 0.19095, 10.68195, -32.28474, 44.03109, -15.76422
370, 1737991140192, -1.41795, 0.24795, 10.584, -27.31361, 43.96019, -13.73165
371, 1737991140210, -1.578, 0.34905, 10.572, -25.21802, 42.77058, -12.82566
372, 1737991140226, -1.911, 0.327, 10.95705, -22.20856, 39.61932, -10.51736
373, 1737991140242, -1.911, 0.327, 10.95705, -15.63029, 33.25375, -9.04414
374, 1737991140258, -2.05305, 0.411, 11.367, -3.58457, 21.90919, -7.22428
375, 1737991140275, -2.091, 0.495, 11.511, 6.3498, 13.65287, -5.26262
376, 1737991140291, -1.815, 0.68205, 11.15895, 16.29206, 6.01892, -3.72637
377, 1737991140308, -1.70805, 0.90705, 10.50495, 17.83618, 4.76629, -1.20536
378, 1737991140325, -1.413, 0.96705, 10.23, 15.6618, 5.18384, 0.33088
379, 1737991140343, -1.485, 0.84495, 10.251, 13.14079, 7.20853, 0.47269
380, 1737991140360, -1.65705, 0.71505, 10.57005, 12.99898, 6.72008, 1.52049
381, 1737991140374, -1.65705, 0.71505, 10.57005, 16.7805, 2.03257, 1.44958
382, 1737991140393, -1.50195, 0.62895, 10.644, 21.47589, -2.2374, 0.40179
383, 1737991140408, -1.44, 0.636, 10.419, 27.06939, -6.08983, -0.92962
384, 1737991140427, -1.509, 0.789, 10.03095, 29.80312, -5.38867, 0.6145
385, 1737991140441, -1.341, 0.91395, 9.66, 29.66131, -4.61661, 1.94591
386, 1737991140457, -1.09995, 1.125, 9.22905, 28.3299, -4.97113, 2.57616
387, 1737991140475, -1.047, 1.33095, 8.79495, 22.38188, -10.70643, 1.44958
388, 1737991140491, -1.047, 1.33095, 8.79495, 16.01632, -13.51106, 0.47269
389, 1737991140509, -0.939, 1.419, 8.84805, 9.57198, -17.07987, -0.71691
390, 1737991140527, -0.927, 1.53195, 8.86695, 6.3498, -18.12767, -1.27626
391, 1737991140544, -0.927, 1.66605, 8.77395, 1.875, -14.07041, -1.13446
392, 1737991140561, -0.83595, 1.8, 8.57805, -2.67858, -7.55517, -1.00053
393, 1737991140574, -1.01805, 1.905, 8.55105, -10.17072, 0.28361, -1.20536
394, 1737991140593, -1.30605, 1.85295, 9.054, -14.08617, 3.00946, -0.92962
395, 1737991140610, -1.38, 1.78305, 9.60705, -15.00003, 6.23163, -0.08666
396, 1737991140628, -1.38, 1.78305, 9.60705, -12.75476, 6.58615, -0.71691
397, 1737991140640, -1.317, 1.75905, 9.80595, -10.9349, 7.0746, -1.6229
398, 1737991140656, -1.404, 1.74195, 9.77205, -9.8162, 7.98059, -2.32406
399, 1737991140675, -1.356, 1.73295, 9.732, -11.56515, 7.70485, -2.19013
400, 1737991140693, -1.44, 1.659, 10.11195, -7.6497, 4.82932, -3.30883
401, 1737991140709, -1.59495, 1.57695, 10.30395, -4.21482, 5.18384, -1.06355
402, 1737991140728, -1.473, 1.503, 10.25595, 1.10294, 5.45957, 2.43435
403, 1737991140739, -1.473, 1.503, 10.25595, 3.89969, 4.55358, 3.48215
404, 1737991140760, -1.28895, 1.44105, 10.03095, 5.86136, 1.81986, 3.34034
405, 1737991140775, -1.392, 1.42905, 9.858, 6.3498, 0.14181, 3.69486
406, 1737991140791, -1.28205, 1.48605, 9.76005, 6.42071, -0.0709, 3.76576
407, 1737991140806, -1.27005, 1.53195, 9.54195, 5.71955, -0.90599, 3.83667
408, 1737991140823, -1.22595, 1.58205, 9.504, 4.74266, -1.81986, 3.06461
409, 1737991140839, -1.29105, 1.55805, 9.54705, 3.83667, -2.09559, 2.22164
410, 1737991140856, -1.29105, 1.55805, 9.54705, 4.25421, -1.81986, 2.36345
411, 1737991140872, -1.23795, 1.55295, 9.53295, 4.52995, -1.40231, 1.94591
412, 1737991140891, -1.21905, 1.57995, 9.504, 4.32512, -0.90599, 1.66229
413, 1737991140906, -1.33395, 1.62495, 9.47505, 4.1124, 0, 2.36345
414, 1737991140924, -1.44195, 1.671, 9.38205, 2.57616, 0.91387, 3.20641
415, 1737991140939, -1.36095, 1.659, 9.444, 0.54359, -0.0709, 2.9228
416, 1737991140955, -1.40595, 1.704, 9.612, -0.29937, -2.2374, 1.8041
417, 1737991140972, -1.521, 1.66605, 9.83205, 0.40179, -3.98635, 2.22164
418, 1737991140988, -1.521, 1.66605, 9.83205, 2.63919, -3.63971, 3.48215
419, 1737991141005, -1.48995, 1.671, 9.95895, 5.86136, -2.65494, 4.52995
420, 1737991141021, -1.41795, 1.671, 9.84195, 8.03573, 0.48845, 5.79045
421, 1737991141038, -1.449, 1.659, 9.61905, 6.42071, 1.0478, 6.63342
422, 1737991141055, -1.32, 1.587, 9.65505, 4.74266, -1.40231, 5.79045
423, 1737991141072, -1.464, 1.41195, 9.79905, 3.89969, -6.01892, 5.1602
424, 1737991141088, -1.44405, 1.254, 9.86805, 4.32512, -8.25632, 5.71955
425, 1737991141107, -1.44405, 1.254, 9.86805, 5.79045, -7.49214, 6.70432
426, 1737991141123, -1.24305, 1.21995, 9.91095, 8.59508, -3.22217, 6.90915
427, 1737991141138, -1.18605, 1.278, 9.67695, 8.72901, 0.41754, 6.84613
428, 1737991141155, -1.05405, 1.48395, 9.37995, 5.86136, 4.12816, 4.95537
429, 1737991141171, -1.224, 1.67805, 9.31305, 3.34034, 3.22217, 3.62396
430, 1737991141190, -1.36995, 1.85295, 9.44895, 1.94591, 0.28361, 2.78099
431, 1737991141206, -1.54005, 1.97895, 9.57405, 1.8041, 2.10347, 3.48215
432, 1737991141222, -1.497, 2.109, 9.68595, 3.26944, 3.85242, 5.86136
433, 1737991141237, -1.497, 2.109, 9.68595, 5.51472, 4.69539, 6.70432
434, 1737991141254, -1.44405, 2.21895, 9.57795, 6.56252, 4.90022, 7.96483
435, 1737991141270, -1.368, 2.40795, 9.28605, 5.58562, 2.37921, 8.16966
436, 1737991141287, -1.188, 2.46495, 9.20505, 4.25421, 1.26051, 7.82302
437, 1737991141304, -1.164, 2.50395, 9.23595, 3.48215, 0.55935, 8.45328
438, 1737991141323, -1.08795, 2.51295, 9.171, 2.57616, 0.77206, 9.50107
439, 1737991141337, -1.047, 2.52105, 9.22605, 2.07984, 0.84296, 10.06042
440, 1737991141353, -1.047, 2.52105, 9.22605, 1.94591, 0.48845, 11.17912
441, 1737991141370, -1.00605, 2.43195, 9.30105, 1.8041, -0.97689, 11.80938
442, 1737991141386, -0.81, 2.331, 9.28905, 1.03204, -2.79675, 11.25003
443, 1737991141403, -0.693, 2.27895, 9.22605, -0.5042, -6.64918, 9.92649
444, 1737991141419, -0.56595, 2.10195, 9.339, -2.19013, -6.72008, 9.01263
445, 1737991141437, -0.50295, 1.92705, 9.57105, -2.26103, -5.24686, 6.63342
446, 1737991141455, -0.501, 1.85295, 9.76695, -0.37027, -3.63971, 4.25421
447, 1737991141470, -0.57795, 1.893, 9.56595, 2.07984, -0.20483, 1.31565
448, 1737991141486, -0.57795, 1.893, 9.56595, 2.29255, 1.89076, -0.71691
449, 1737991141504, -0.70005, 2.00595, 9.41595, 1.52049, 3.08036, -2.32406
450, 1737991141520, -0.762, 2.046, 9.387, 0.6145, 3.36398, -4.42753
451, 1737991141536, -0.86505, 2.061, 9.507, 0.81933, 3.99423, -5.40442
452, 1737991141554, -0.939, 2.166, 9.52305, 1.8041, 5.32564, -6.31829
453, 1737991141570, -0.99705, 2.31, 9.42495, 2.78099, 6.51525, -6.87764
454, 1737991141586, -1.14, 2.42205, 9.363, 2.8519, 7.49214, -7.15338
455, 1737991141603, -1.14, 2.42205, 9.363, 2.78099, 7.90968, -6.80674
456, 1737991141620, -1.21005, 2.53305, 9.40395, 2.9228, 7.56304, -6.10558
457, 1737991141636, -1.31505, 2.65905, 9.303, 2.78099, 4.90022, -5.33352
458, 1737991141653, -1.46595, 2.73105, 9.162, 1.10294, 1.05567, -3.65547
459, 1737991141671, -1.413, 2.71695, 9.25005, -0.08666, 0.0709, -2.11923
460, 1737991141687, -1.36095, 2.60205, 9.35805, -0.29937, -2.02469, -0.92962
461, 1737991141702, -1.26, 2.45805, 9.516, 0.54359, -4.19906, -0.64601
462, 1737991141720, -1.26, 2.45805, 9.516, 1.59139, -6.36556, -0.64601
463, 1737991141737, -1.20705, 2.39805, 9.49905, 3.20641, -6.99581, -0.29937
464, 1737991141752, -1.12605, 2.298, 9.41595, 3.62396, -5.31776, 0.40179
465, 1737991141769, -1.071, 2.25495, 9.47295, 4.45904, -5.10505, 0.54359
466, 1737991141787, -0.99405, 2.15895, 9.471, 4.60085, -5.31776, -0.22847
467, 1737991141809, -0.85095, 2.154, 9.33405, 2.9937, -5.17596, -2.25316
468, 1737991141824, -0.81195, 2.13, 9.23805, -0.64601, -3.22217, -5.12869
469, 1737991141840, -0.97695, 2.118, 9.39195, -2.67858, -2.37921, -7.09035
470, 1737991141857, -1.095, 2.19495, 9.79905, -1.20536, -2.45011, -9.25685
471, 1737991141868, -1.095, 2.19495, 9.79905, 1.7332, -3.2852, -9.67439
472, 1737991141891, -1.30095, 2.26395, 9.76005, 4.32512, -5.6644, -9.11504
473, 1737991141901, -1.54305, 2.34795, 9.64305, 5.58562, -5.04203, -6.03468
474, 1737991141924, -1.416, 2.379, 9.52995, 5.58562, -1.81986, -3.72637
475, 1737991141934, -1.284, 2.42505, 9.327, 4.95537, -0.77206, -3.51366
476, 1737991141954, -1.29105, 2.41995, 9.25005, 3.34034, 1.81986, -2.74948
477, 1737991141972, -1.19505, 2.44905, 9.13995, 1.44958, 2.10347, -3.16702
478, 1737991141988, -1.19505, 2.44905, 9.13995, -0.5042, 0.21271, -4.08089
479, 1737991142007, -1.23105, 2.49405, 9.05895, -3.37973, -3.08036, -4.00999
480, 1737991142017, -1.22895, 2.41005, 9.303, -3.58457, -3.78152, -3.65547
481, 1737991142039, -1.215, 2.38605, 9.50205, -2.04832, -1.89076, -1.55988
482, 1737991142050, -1.215, 2.33595, 9.507, -0.85872, -1.26051, 0.47269
483, 1737991142071, -1.09695, 2.33895, 9.564, -0.01576, -0.14181, 1.24475
484, 1737991142088, -0.97005, 2.38395, 9.53295, 0.12605, -0.41754, 0.05515
485, 1737991142105, -0.97005, 2.38395, 9.53295, -0.15756, -3.49791, -1.76471
486, 1737991142117, -0.97005, 2.406, 9.50895, -0.29937, -6.86189, -3.58457
487, 1737991142138, -1.188, 2.40105, 9.56205, 0.6854, -8.74477, -2.82038
488, 1737991142155, -1.23405, 2.35995, 9.648, 3.55305, -7.76788, 0.6145
489, 1737991142173, -1.02105, 2.31705, 9.528, 5.51472, -5.31776, 2.78099
490, 1737991142183, -0.79995, 2.26695, 9.32895, 6.00317, -2.3083, 3.06461
491, 1737991142205, -0.76695, 2.21595, 9.14295, 4.1124, 0.0709, 0.7563
492, 1737991142221, -0.903, 2.17305, 9.135, 0.81933, -2.79675, -2.46587
493, 1737991142233, -0.903, 2.17305, 9.135, -1.06355, -6.08983, -4.42753
494, 1737991142256, -0.94605, 2.20695, 9.303, -2.19013, -7.76788, -5.54623
495, 1737991142266, -0.98505, 2.18805, 9.34605, -2.60767, -7.55517, -5.54623
496, 1737991142289, -1.02495, 2.202, 9.507, -2.19013, -4.26997, -4.91598
497, 1737991142299, -0.99195, 2.25, 9.57105, -1.76471, -1.74895, -4.28572
498, 1737991142315, -0.942, 2.319, 9.64095, -1.34717, -1.53624, -4.56934
499, 1737991142339, -1.01805, 2.35095, 9.669, -0.64601, -3.08036, -5.54623
500, 1737991142354, -1.01805, 2.35095, 9.669, -0.22847, -3.63971, -5.75894
501, 1737991142372, -1.092, 2.367, 9.65295, -0.08666, -4.82932, -5.54623
502, 1737991142389, -1.047, 2.367, 9.705, 0.6854, -6.29466, -5.33352
503, 1737991142399, -1.176, 2.32395, 9.717, 1.10294, -6.92491, -4.70327
504, 1737991142416, -1.176, 2.31495, 9.72195, 3.13551, -8.18542, -3.16702
505, 1737991142438, -1.07805, 2.274, 9.657, 5.44382, -6.16073, -1.6229
506, 1737991142449, -1.104, 2.295, 9.44205, 6.07407, -3.49791, -0.5042
507, 1737991142473, -1.03305, 2.30505, 9.243, 5.1602, -2.45011, 0.82721
508, 1737991142490, -0.91995, 2.36505, 9.04695, 3.06461, -3.427, 0.7563
509, 1737991142498, -0.91995, 2.36505, 9.04695, 1.31565, -3.77364, 0.6145
510, 1737991142521, -0.846, 2.358, 8.97495, -3.23793, -4.68751, 0.47269
511, 1737991142538, -0.714, 2.307, 9.20205, -5.68804, -6.01892, -0.22847
512, 1737991142555, -0.669, 2.226, 9.51795, -6.24739, -8.25632, -1.6229
513, 1737991142569, -0.75, 2.17305, 9.77205, -4.77417, -8.18542, -1.48897
514, 1737991142587, -0.71205, 2.178, 9.70995, -2.04832, -5.60138, 0.12605
515, 1737991142604, -0.71205, 2.178, 9.70995, -1.20536, -3.15127, 0.82721
516, 1737991142620, -0.60195, 2.18295, 9.54495, -1.76471, -1.33141, 0.89023
517, 1737991142638, -0.621, 2.178, 9.471, -3.16702, -1.39444, 0.7563
518, 1737991142654, -0.57795, 2.12295, 9.61695, -3.86818, -3.427, -0.29937
519, 1737991142671, -0.54195, 2.07795, 9.708, -3.37973, -4.61661, -1.55988
520, 1737991142684, -0.67305, 2.02995, 9.76695, -2.26103, -4.4748, -1.83561
521, 1737991142703, -0.73095, 2.058, 9.70005, -0.22847, -2.52101, -1.34717
522, 1737991142719, -0.73095, 2.058, 9.70005, 0.40179, -1.0478, -0.78782
523, 1737991142734, -0.71205, 2.061, 9.564, -0.57511, -0.34664, -0.57511
524, 1737991142751, -0.702, 2.11605, 9.51795, -1.83561, -0.90599, -1.07143
525, 1737991142769, -0.72405, 2.12805, 9.55005, -3.02522, -1.33141, -1.90652
526, 1737991142785, -0.88395, 2.133, 9.62895, -3.51366, -1.0478, -1.76471
527, 1737991142804, -0.954, 2.08005, 9.84195, -2.25316, -0.70116, -1.13446
528, 1737991142821, -0.98895, 2.07495, 9.894, 1.03204, -0.77206, -0.15756
529, 1737991142836, -0.98505, 2.17605, 9.705, 2.78099, -0.48845, 0.81933
530, 1737991142847, -0.98505, 2.17605, 9.705, 2.71009, -0.14181, 1.66229
531, 1737991142865, -0.99195, 2.23995, 9.47295, 1.38656, 0, 2.57616
532, 1737991142880, -1.01805, 2.24805, 9.49905, -0.4333, -0.84296, 4.39602
533, 1737991142899, -0.906, 2.20905, 9.6, -0.64601, -2.86765, 5.86136
534, 1737991142913, -0.642, 2.142, 9.648, -0.29937, -4.75841, 6.84613
535, 1737991142932, -0.453, 2.034, 9.67395, 0.18908, -4.90022, 6.70432
536, 1737991142949, -0.35505, 1.92195, 9.708, 0.47269, -3.98635, 6.07407
537, 1737991142965, -0.35505, 1.92195, 9.708, 0.81933, -3.427, 4.88447
538, 1737991142982, -0.348, 1.85295, 9.789, 1.31565, -2.72585, 3.55305
539, 1737991142998, -0.46305, 1.785, 9.825, 2.15074, -3.71062, 3.55305
540, 1737991143014, -0.52305, 1.72095, 9.918, 3.34034, -4.5457, 3.69486
541, 1737991143031, -0.49905, 1.63695, 9.942, 4.32512, -3.56881, 4.25421
542, 1737991143048, -0.477, 1.57695, 9.906, 4.45904, -5.11293, 4.88447
543, 1737991143064, -0.59205, 1.50495, 10.09095, 6.49161, -6.50737, 5.01839
544, 1737991143079, -0.59205, 1.50495, 10.09095, 6.90915, -9.02838, 4.81356
545, 1737991143096, -0.666, 1.359, 9.73905, 0.96114, -19.87662, 6.21588
546, 1737991143113, -0.30495, 1.52895, 9.91605, -1.63078, -25.96645, 2.71009
547, 1737991143131, -0.27105, 1.299, 10.27305, 0.7563, -30.37822, -2.82038
548, 1737991143146, -0.312, 1.419, 10.797, 7.19277, -28.84198, -5.05779
549, 1737991143162, -0.85095, 1.242, 10.62, 13.14079, -17.29258, 1.44958
550, 1737991143181, -0.85095, 1.362, 10.56195, 17.26895, -1.53624, 9.91862
551, 1737991143197, -0.79095, 1.51305, 10.28895, 22.10614, 7.83878, 17.8283
552, 1737991143214, -0.79095, 1.51305, 10.28895, 25.74586, 2.03257, 22.16917
553, 1737991143230, -1.10205, 1.54095, 10.45005, 29.87402, 0.84296, 27.49481
554, 1737991143248, -0.93405, 1.76205, 10.19805, 34.70334, 5.18384, 35.75113
555, 1737991143264, -0.43605, 1.848, 9.62595, 34.49063, 16.37872, 41.0689
556, 1737991143279, 0.25695, 1.953, 8.97, 31.13453, 23.94176, 40.09201
557, 1737991143297, 0.32595, 2.21205, 8.745, 25.95069, 33.45859, 37.15345
558, 1737991143312, -0.05595, 1.809, 8.63295, 18.81307, 34.8609, 32.67077
559, 1737991143331, -0.05595, 1.809, 8.63295, 20.97957, 15.61453, 38.8315
560, 1737991143347, 0.36705, 2.679, 10.27695, 32.88348, 21.76738, 32.81258
561, 1737991143362, -0.20895, 2.793, 10.728, 41.69915, 41.09253, 25.32044
562, 1737991143379, -0.68805, 3.01095, 9.83505, 48.34833, 45.4334, 23.57148
563, 1737991143396, -1.10895, 3.41805, 9.42, 50.94024, 34.8609, 24.41445
564, 1737991143411, -1.45395, 3.852, 9.588, 53.81578, 24.84775, 23.22484
565, 1737991143428, -0.98505, 4.15095, 8.73795, 54.43815, 18.48219, 21.75163
566, 1737991143444, -0.98505, 4.15095, 8.73795, 51.22386, 4.34087, 21.19228
567, 1737991143462, -0.70905, 4.34295, 7.72995, 42.82573, -17.15078, 22.52369
568, 1737991143478, -0.453, 4.48905, 7.56, 35.33359, -19.80572, 23.42968
569, 1737991143494, 0.13695, 4.527, 7.878, 25.46225, 1.0478, 22.79942
570, 1737991143511, 0.23295, 4.51005, 7.75605, 19.15971, 17.78103, 24.20174
571, 1737991143527, 0.29805, 4.67805, 7.94805, 14.12556, 31.78053, 27.06939
572, 1737991143544, -0.348, 4.49295, 7.95, 12.2348, 34.37246, 31.13453
573, 1737991143560, -0.28995, 4.48395, 8.58705, 12.93596, 39.90293, 42.12457
574, 1737991143578, -0.28995, 4.48395, 8.58705, 17.55256, 48.58467, 49.12039
575, 1737991143594, 0.44895, 4.22805, 8.47005, 18.67126, 35.42025, 43.31418
576, 1737991143611, 1.605, 4.24005, 7.87395, 14.12556, 16.59143, 26.2343
577, 1737991143629, 1.38495, 4.39305, 7.57695, -1.41807, 1.40231, 6.90915
578, 1737991143644, 0.85095, 4.42905, 7.90995, -9.60349, -10.14708, -0.85872
579, 1737991143661, 0.267, 4.29495, 8.48895, -11.56515, -21.34984, -0.78782
580, 1737991143678, -0.49395, 4.596, 10.18605, -4.56934, -2.59192, 7.19277
581, 1737991143694, -0.49395, 4.596, 10.18605, 10.48584, 29.40133, 22.66549
582, 1737991143710, -0.94395, 4.407, 10.86405, 26.93546, 50.40453, 52.05894
583, 1737991143731, -1.96605, 3.76995, 8.496, 16.92231, 18.62399, 95.25495
584, 1737991143746, -1.461, 4.503, 7.72005, 5.1602, -5.04203, 113.87106
585, 1737991143764, -0.72795, 5.50095, 7.23, -13.52682, -20.79049, 119.05489
586, 1737991143780, -0.207, 4.716, 6.90405, -27.87296, -29.25952, 118.42464
587, 1737991143797, 0.61395, 3.96705, 7.41405, -45.09464, -9.09929, 103.99972
588, 1737991143813, 1.10895, 2.82705, 8.994, -51.60989, 39.69022, 89.29906
589, 1737991143829, 1.10895, 2.82705, 8.994, -51.11356, 35.63296, 77.0485
590, 1737991143843, 5.42595, 3.813, 10.24605, -64.13618, -62.5054, -299.9613
591, 1737991143860, 0.11295, -1.13205, 10.953, -42.85725, -128.65839, -398.58813
592, 1737991143876, -5.05005, 0.73695, 8.946, -57.62881, -181.99361, -298.07056
593, 1737991143892, -1.31505, 2.12805, 7.86405, -82.05901, -168.13589, -266.64453
594, 1737991143911, 2.33295, 0.44205, 8.901, -140.64108, -50.68027, -269.51218
595, 1737991143927, 1.57095, 0.141, 10.866, -166.68631, 57.95969, -274.19971
596, 1737991143943, -8.08605, 1.51995, 8.62995, -143.65843, 116.40783, -240.59929
597, 1737991143959, -8.08605, 1.51995, 8.62995, -177.8812, 24.84775, -116.14786
598, 1737991143975, -9.22095, 3.90195, 8.29995, -219.32036, -29.18862, -4.70327
599, 1737991143994, -1.329, 2.09205, 10.01895, -239.34668, -2.3083, 29.80312
600, 1737991144008, 0.384, 0.71805, 13.06395, -206.72318, 23.79995, 32.81258
601, 1737991144030, -2.967, 0.969, 13.27995, -132.03813, 3.99423, 55.91137
602, 1737991144048, -3.36195, 2.817, 14.39595, -48.59255, -8.88658, 66.97232
603, 1737991144058, -0.81, 2.42505, 14.223, -3.45064, 26.32096, 65.64091
604, 1737991144081, -0.81, 2.42505, 14.223, 93.56902, 113.32747, 53.18552
605, 1737991144094, 0.22305, 0.564, 13.68, 210.81981, 172.68947, 62.91507
606, 1737991144109, 1.14, -0.13095, 8.02695, 213.34084, -83.36679, 8.59508
607, 1737991144125, 7.89, 7.21305, 12.633, 156.78345, -65.72757, -172.98097
608, 1737991144143, 2.709, 2.23995, 11.271, 193.52724, -113.04386, -194.33081
609, 1737991144159, 1.674, 3.97905, 8.688, 242.87608, -268.23593, -209.17329
610, 1737991144175, 1.39695, 3.80595, 9.846, 263.39084, -364.75925, -232.68962
611, 1737991144191, 1.39695, 3.80595, 9.846, 123.4588, -147.3454, -198.95529
612, 1737991144208, -4.593, 2.45295, 13.62195, -21.4365, 222.38498, -40.26532
613, 1737991144224, 3.018, 3.64605, 5.04795, -107.67882, 261.311, -16.88292
614, 1737991144243, -0.59895, 4.752, 3.37995, -150.44153, 65.52274, 4.81356
615, 1737991144258, -0.108, 5.28105, 10.629, -84.15461, -120.11845, 37.50009
616, 1737991144275, 2.769, 4.563, 16.32495, 86.64411, -271.03268, 68.30373
617, 1737991144291, 9.195, 2.592, 14.22795, 186.38962, -334.38104, 33.71857
618, 1737991144308, 5.67795, 6.80205, 10.158, 249.87979, -323.11523, -203.99733
619, 1737991144324, 5.67795, 6.80205, 10.158, 255.82779, -356.50293, -207.91278
620, 1737991144342, -1.95705, 0.44205, 6.18105, 241.55257, -312.05429, -168.22256
621, 1737991144359, -2.65305, 1.83795, -0.534, 169.86909, -300.57581, -130.35219
622, 1737991144376, -5.541, -0.012, -0.84795, 133.40105, -382.75299, -76.87518
623, 1737991144391, -4.77195, 1.27305, 11.02395, 209.55931, -515.61041, -21.4365
624, 1737991144407, -3.738, -0.97695, 14.11995, 313.29904, -613.33124, -3.30883
625, 1737991144427, -10.887, -4.43595, 10.75395, 444.26575, -667.29675, 55.00538
626, 1737991144439, -10.887, -4.43595, 10.75395, 495.64716, -624.10858, 131.16365
627, 1737991144457, -10.96395, -6.58905, 4.18905, 473.52527, -475.28998, 226.35558
628, 1737991144473, -1.39605, -5.46795, 1.73505, 407.23834, -259.62509, 286.41873
629, 1737991144491, 5.409, -7.707, 8.142, 352.63474, 31.49692, 368.03656
630, 1737991144506, 20.21295, -8.03205, 15.435, 365.30286, 243.60088, 399.67529
