Timestamp, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
43, -0.00405, 0.174, 9.82305, -0.02363, -0.02363, 0.01576
44, -0.02295, 0.15, 9.82305, -0.02363, -0.02363, 0.01576
45, -0.03, 0.14295, 9.82095, 0.04727, 0.04727, 0.01576
46, -0.01305, 0.14295, 9.82095, -0.02363, -0.02363, -0.05515
47, -0.00795, 0.17205, 9.82995, -0.02363, -0.02363, 0.01576
48, -0.006, 0.16005, 9.81795, -0.02363, -0.02363, -0.05515
49, -0.01605, 0.15705, 9.816, -0.02363, -0.02363, 0.01576
50, -0.02505, 0.165, 9.82995, 0.04727, 0.04727, -0.05515
51, -0.01995, 0.162, 9.80895, -0.02363, -0.02363, 0.01576
52, -0.03195, 0.16695, 9.825, -0.02363, -0.02363, -0.05515
53, -0.02805, 0.16905, 9.82995, -0.02363, -0.02363, -0.12605
54, -0.01095, 0.18405, 9.82305, -0.02363, -0.02363, 0.01576
55, 0.00495, 0.162, 9.825, -0.02363, -0.02363, 0.01576
56, -0.01605, 0.16905, 9.81795, -0.02363, -0.02363, -0.05515
57, -0.006, 0.186, 9.816, 0.04727, -0.02363, -0.05515
58, -0.00405, 0.15705, 9.82995, -0.02363, -0.02363, -0.05515
59, -0.006, 0.15705, 9.816, -0.02363, -0.02363, -0.05515
60, -0.04695, 0.15495, 9.82095, -0.02363, -0.02363, -0.05515
61, -0.00105, 0.15705, 9.82095, 0.04727, -0.02363, -0.05515
62, -0.02805, 0.15495, 9.828, 0.04727, -0.02363, 0.01576
63, -0.01995, 0.17895, 9.82305, -0.02363, 0.04727, 0.01576
64, -0.039, 0.15495, 9.825, 0.04727, -0.02363, 0.01576
65, -0.01095, 0.16005, 9.81105, -0.02363, -0.02363, 0.01576
66, -0.02295, 0.14805, 9.84, -0.02363, 0.04727, -0.05515
67, -0.01995, 0.16695, 9.837, 0.04727, -0.02363, 0.01576
68, -0.018, 0.14595, 9.828, 0.04727, -0.02363, 0.01576
69, -0.00795, 0.15, 9.813, 0.04727, -0.02363, -0.05515
70, -0.02505, 0.18105, 9.828, -0.02363, 0.04727, 0.01576
71, -0.03, 0.162, 9.813, -0.02363, -0.02363, -0.05515
72, -0.018, 0.162, 9.80895, -0.02363, -0.02363, 0.01576
73, -0.00795, 0.16695, 9.828, 0.04727, -0.02363, 0.01576
74, -0.02295, 0.17205, 9.825, -0.02363, -0.02363, -0.05515
75, -0.01995, 0.174, 9.804, -0.02363, -0.02363, 0.01576
76, -0.02295, 0.16695, 9.81105, 0.04727, -0.02363, -0.12605
77, -0.018, 0.17205, 9.82095, -0.09454, -0.02363, -0.05515
78, 0, 0.14805, 9.82995, -0.02363, -0.02363, -0.05515
79, -0.00795, 0.16005, 9.816, -0.02363, 0.04727, -0.05515
80, -0.018, 0.174, 9.81795, -0.02363, -0.02363, -0.05515
81, -0.02805, 0.15495, 9.81795, -0.02363, 0.04727, -0.05515
82, -0.01305, 0.177, 9.82095, -0.02363, -0.02363, 0.01576
83, -0.018, 0.16005, 9.813, -0.02363, 0.04727, -0.05515
84, -0.018, 0.15495, 9.813, -0.02363, -0.02363, -0.05515
85, -0.01605, 0.15705, 9.813, -0.02363, -0.02363, 0.01576
86, -0.02295, 0.162, 9.813, -0.02363, -0.02363, 0.01576
87, -0.03705, 0.16905, 9.813, -0.02363, -0.02363, -0.12605
88, -0.02505, 0.15, 9.825, 0.04727, -0.02363, -0.05515
89, 0.003, 0.15495, 9.82305, 0.04727, 0.04727, 0.01576
90, -0.01995, 0.15, 9.80895, -0.02363, -0.02363, 0.01576
91, -0.02295, 0.15495, 9.828, 0.04727, 0.04727, 0.01576
92, -0.01995, 0.17895, 9.81105, -0.02363, 0.04727, -0.05515
93, -0.02295, 0.162, 9.816, -0.09454, 0.04727, 0.01576
94, -0.018, 0.15495, 9.816, -0.02363, -0.02363, 0.01576
95, -0.01095, 0.14805, 9.804, 0.04727, -0.02363, 0.01576
96, -0.02505, 0.15705, 9.82095, -0.02363, -0.02363, -0.05515
97, -0.01305, 0.16005, 9.801, 0.04727, -0.02363, -0.05515
98, -0.02505, 0.15705, 9.82095, -0.02363, -0.02363, 0.01576
99, -0.02505, 0.15495, 9.82095, -0.02363, -0.02363, -0.05515
100, -0.02805, 0.17205, 9.816, -0.02363, -0.02363, 0.01576
101, -0.03495, 0.141, 9.82095, -0.02363, -0.02363, -0.05515
102, -0.03495, 0.162, 9.82095, 0.04727, -0.02363, -0.05515
103, -0.018, 0.153, 9.83295, 0.04727, -0.02363, -0.05515
104, -0.00105, 0.16695, 9.82095, -0.02363, 0.04727, -0.05515
105, -0.03, 0.15495, 9.82305, -0.02363, -0.02363, 0.01576
106, -0.02505, 0.16695, 9.816, 0.04727, -0.02363, -0.05515
107, -0.02805, 0.14295, 9.82995, -0.02363, 0.04727, -0.05515
108, -0.00795, 0.15, 9.82995, -0.02363, 0.04727, 0.01576
109, -0.03, 0.162, 9.816, -0.09454, 0.04727, -0.05515
110, -0.02505, 0.15495, 9.82095, 0.04727, 0.04727, -0.05515
111, -0.018, 0.14595, 9.81105, 0.04727, -0.02363, 0.01576
112, -0.00795, 0.162, 9.81795, -0.09454, -0.02363, 0.01576
113, -0.02295, 0.165, 9.825, -0.02363, -0.02363, -0.05515
114, -0.03495, 0.16005, 9.82305, 0.04727, -0.02363, 0.01576
115, 0.003, 0.16005, 9.81795, -0.02363, 0.04727, 0.01576
116, -0.018, 0.165, 9.825, 0.04727, 0.04727, 0.01576
117, -0.02805, 0.16905, 9.825, 0.04727, 0.04727, 0.07878
118, -0.01605, 0.165, 9.816, -0.02363, 0.04727, -0.05515
119, -0.01995, 0.162, 9.816, -0.02363, 0.04727, 0.01576
120, -0.01995, 0.153, 9.813, -0.02363, 0.04727, -0.05515
121, -0.01605, 0.16695, 9.825, -0.02363, -0.02363, -0.05515
122, -0.02505, 0.165, 9.81105, -0.02363, -0.02363, -0.05515
123, -0.02805, 0.153, 9.80895, 0.04727, -0.02363, 0.01576
124, -0.02295, 0.162, 9.82095, 0.04727, 0.04727, -0.05515
125, -0.01095, 0.153, 9.82995, 0.04727, 0.04727, -0.05515
126, -0.02295, 0.18105, 9.828, 0.04727, -0.02363, -0.05515
127, -0.01095, 0.15495, 9.825, 0.04727, -0.02363, -0.05515
128, -0.02295, 0.14805, 9.804, -0.02363, -0.02363, 0.01576
129, -0.02295, 0.15495, 9.804, -0.02363, 0.04727, -0.05515
130, -0.01305, 0.174, 9.816, -0.02363, -0.02363, 0.01576
131, -0.03, 0.153, 9.81105, -0.02363, -0.02363, -0.05515
132, -0.03, 0.17895, 9.82095, -0.02363, -0.02363, -0.05515
133, -0.01095, 0.16905, 9.813, -0.02363, 0.04727, 0.01576
134, -0.01095, 0.15, 9.825, -0.02363, 0.04727, -0.05515
135, -0.042, 0.16905, 9.81795, -0.02363, 0.04727, -0.05515
136, -0.02805, 0.16695, 9.83295, -0.09454, 0.04727, -0.05515
137, -0.01305, 0.15, 9.81105, -0.02363, -0.02363, 0.01576
138, -0.01305, 0.189, 9.81105, 0.04727, 0.04727, -0.05515
139, -0.03, 0.16905, 9.816, -0.02363, -0.02363, -0.05515
140, -0.01305, 0.15705, 9.825, -0.02363, -0.02363, 0.01576
141, -0.00105, 0.15705, 9.828, -0.02363, 0.04727, -0.05515
142, -0.02295, 0.14295, 9.81795, -0.02363, 0.04727, 0.01576
143, -0.03195, 0.16005, 9.813, -0.09454, -0.02363, 0.01576
144, -0.01095, 0.17895, 9.828, -0.02363, 0.04727, 0.01576
145, -0.02805, 0.16905, 9.828, -0.02363, 0.04727, -0.05515
146, -0.01095, 0.165, 9.82095, -0.02363, -0.02363, 0.01576
147, -0.018, 0.162, 9.82995, -0.02363, -0.02363, -0.05515
148, -0.03, 0.16695, 9.82095, 0.04727, -0.02363, 0.01576
149, -0.01995, 0.17205, 9.816, 0.04727, -0.02363, 0.01576
150, -0.01995, 0.15705, 9.813, -0.02363, -0.02363, -0.05515
151, -0.02505, 0.177, 9.81795, 0.04727, -0.02363, 0.01576
152, -0.01095, 0.16005, 9.81105, -0.02363, -0.02363, 0.01576
153, -0.018, 0.16005, 9.83295, -0.09454, -0.02363, -0.05515
154, -0.01995, 0.15705, 9.828, -0.02363, 0.04727, -0.05515
155, -0.018, 0.15, 9.816, 0.04727, -0.02363, -0.05515
156, -0.018, 0.16695, 9.81795, -0.02363, -0.02363, 0.01576
157, -0.03, 0.16695, 9.81795, 0.04727, 0.04727, -0.05515
158, -0.01605, 0.165, 9.82095, 0.04727, 0.04727, 0.01576
159, -0.01095, 0.162, 9.82305, 0.04727, -0.02363, -0.05515
160, -0.03195, 0.15705, 9.816, -0.02363, -0.02363, -0.05515
161, -0.03495, 0.15495, 9.83505, -0.02363, 0.04727, -0.05515
162, -0.00105, 0.15705, 9.828, -0.02363, -0.02363, -0.05515
163, -0.02505, 0.174, 9.825, -0.02363, -0.02363, -0.05515
164, -0.01995, 0.16695, 9.828, -0.02363, -0.02363, -0.05515
165, -0.00405, 0.16695, 9.82305, 0.04727, -0.02363, -0.05515
166, -0.02295, 0.16005, 9.828, -0.02363, -0.02363, -0.05515
167, -0.018, 0.162, 9.83505, -0.02363, -0.02363, -0.05515
168, -0.03, 0.16695, 9.816, -0.02363, -0.02363, 0.01576
169, -0.00795, 0.15705, 9.83295, 0.04727, -0.02363, -0.05515
170, -0.03195, 0.15705, 9.82995, -0.02363, 0.04727, 0.01576
171, -0.01605, 0.15705, 9.816, 0.04727, -0.02363, -0.05515
172, -0.02505, 0.165, 9.83295, -0.02363, -0.02363, -0.05515
173, -0.018, 0.14295, 9.79395, 0.04727, -0.02363, 0.01576
174, -0.01605, 0.17205, 9.82095, 0.04727, -0.02363, -0.05515
175, -0.02295, 0.165, 9.81795, 0.04727, -0.02363, 0.01576
176, -0.02295, 0.16005, 9.83295, -0.02363, 0.04727, -0.05515
177, -0.02295, 0.165, 9.825, -0.02363, -0.02363, 0.01576
178, 0.003, 0.177, 9.82305, -0.02363, 0.04727, -0.05515
179, -0.018, 0.162, 9.837, -0.02363, 0.04727, 0.01576
180, -0.01305, 0.16905, 9.84195, -0.02363, -0.02363, -0.05515
181, -0.03495, 0.16695, 9.82305, 0.04727, 0.04727, -0.05515
182, -0.00405, 0.15495, 9.82995, -0.02363, -0.02363, -0.05515
183, -0.01095, 0.15, 9.82995, -0.02363, -0.02363, -0.05515
184, -0.02295, 0.14805, 9.82995, -0.09454, -0.02363, 0.01576
185, -0.00405, 0.16905, 9.825, -0.02363, -0.02363, 0.01576
186, -0.02295, 0.165, 9.825, 0.04727, 0.04727, -0.05515
187, -0.02505, 0.14595, 9.828, 0.04727, -0.02363, 0.01576
188, -0.01995, 0.15705, 9.82095, -0.02363, 0.04727, -0.05515
189, -0.01095, 0.18405, 9.83505, 0.04727, -0.02363, -0.05515
190, -0.03705, 0.162, 9.81105, -0.02363, -0.02363, 0.01576
191, -0.00405, 0.162, 9.825, 0.04727, -0.02363, 0.01576
192, -0.02295, 0.14295, 9.816, -0.02363, -0.02363, -0.05515
193, -0.01095, 0.15495, 9.82995, -0.02363, 0.04727, 0.01576
194, -0.02295, 0.17205, 9.82305, -0.02363, -0.02363, -0.05515
195, -0.018, 0.16005, 9.825, -0.02363, -0.02363, -0.05515
196, -0.01095, 0.14595, 9.81795, -0.02363, 0.04727, -0.05515
197, -0.00405, 0.153, 9.828, -0.02363, -0.02363, -0.05515
198, -0.00795, 0.15, 9.825, -0.02363, -0.02363, 0.01576
199, -0.02295, 0.165, 9.825, -0.02363, 0.04727, 0.01576
200, -0.03, 0.174, 9.825, 0.04727, 0.04727, 0.01576
201, -0.01095, 0.16695, 9.82305, -0.02363, -0.02363, -0.05515
202, -0.03, 0.165, 9.82995, -0.02363, -0.02363, -0.05515
203, -0.01605, 0.15, 9.82095, -0.02363, 0.04727, 0.01576
204, -0.018, 0.177, 9.828, 0.04727, -0.02363, 0.01576
205, -0.03, 0.16905, 9.828, -0.02363, 0.04727, -0.05515
206, -0.03495, 0.16005, 9.81795, -0.02363, -0.02363, -0.05515
207, -0.01095, 0.15495, 9.83505, -0.02363, -0.02363, -0.05515
208, -0.02295, 0.165, 9.82305, -0.02363, -0.02363, -0.05515
209, -0.018, 0.162, 9.84195, -0.02363, 0.04727, 0.01576
210, -0.01995, 0.16905, 9.825, -0.09454, 0.04727, -0.05515
211, -0.02505, 0.16005, 9.825, -0.02363, 0.04727, 0.01576
212, -0.018, 0.15705, 9.82305, -0.02363, 0.04727, -0.05515
213, -0.01995, 0.15, 9.828, -0.02363, 0.04727, -0.05515
214, -0.02505, 0.18405, 9.825, 0.04727, -0.02363, -0.05515
215, -0.042, 0.15705, 9.828, -0.02363, 0.04727, -0.05515
216, -0.02505, 0.14295, 9.82095, 0.04727, -0.02363, 0.01576
217, -0.00105, 0.16905, 9.82305, -0.02363, 0.04727, 0.01576
218, -0.01605, 0.15, 9.82995, -0.02363, 0.04727, -0.05515
219, 0, 0.14595, 10.302, 0.46481, 5.57774, 0.01576
220, -0.02805, 0.177, 9.79905, 0.18908, -4.50631, -0.05515
221, -0.02805, 0.174, 9.78705, 0.04727, -0.9375, 0.01576
