Timestamp, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
40, -0.135, 0.21705, 9.828, -0.01576, 0.00788, -0.02363
41, -0.15, 0.20505, 9.825, -0.01576, 0.00788, -0.02363
42, -0.13005, 0.21495, 9.82305, 0.05515, 0.00788, -0.02363
43, -0.12105, 0.213, 9.82995, -0.01576, 0.00788, -0.02363
44, -0.14205, 0.21705, 9.83505, 0.05515, 0.00788, -0.02363
45, -0.15, 0.198, 9.82995, 0.05515, 0.00788, 0.04727
46, -0.15405, 0.22005, 9.82095, 0.05515, 0.00788, -0.02363
47, -0.13995, 0.225, 9.828, 0.05515, 0.00788, -0.02363
48, -0.15, 0.20505, 9.825, 0.05515, 0.00788, -0.02363
49, -0.13005, 0.21495, 9.82305, -0.01576, 0.00788, 0.04727
50, -0.138, 0.21495, 9.83295, -0.01576, 0.00788, 0.04727
51, -0.13995, 0.21705, 9.816, 0.05515, -0.06303, 0.04727
52, -0.14205, 0.23205, 9.83295, 0.05515, 0.00788, 0.04727
53, -0.138, 0.201, 9.825, -0.01576, 0.00788, -0.02363
54, -0.13305, 0.20505, 9.82095, -0.01576, 0.00788, 0.04727
55, -0.13995, 0.21495, 9.83295, 0.05515, 0.00788, -0.02363
56, -0.14505, 0.21495, 9.828, -0.01576, 0.00788, 0.11817
57, -0.126, 0.20805, 9.84, 0.05515, 0.00788, 0.04727
58, -0.14505, 0.198, 9.828, -0.01576, 0.00788, -0.02363
59, -0.15405, 0.20505, 9.81105, 0.05515, 0.00788, -0.02363
60, -0.12795, 0.21, 9.83295, 0.05515, 0.00788, -0.02363
61, -0.13005, 0.21, 9.81795, -0.01576, 0.00788, -0.02363
62, -0.15, 0.22695, 9.828, -0.01576, 0.00788, 0.04727
63, -0.13995, 0.20805, 9.82305, 0.05515, 0.00788, -0.02363
64, -0.13995, 0.20295, 9.82305, -0.01576, 0.00788, -0.02363
65, -0.138, 0.22695, 9.82305, -0.01576, 0.00788, -0.02363
66, -0.13995, 0.201, 9.81795, 0.05515, 0.00788, -0.02363
67, -0.13305, 0.22005, 9.81795, -0.01576, 0.00788, -0.02363
68, -0.13305, 0.222, 9.84495, 0.05515, -0.06303, 0.04727
69, -0.126, 0.21495, 9.82305, 0.05515, 0.00788, -0.02363
70, -0.15195, 0.20805, 9.82305, -0.01576, 0.00788, -0.02363
71, -0.13305, 0.222, 9.816, -0.01576, 0.00788, -0.02363
72, -0.147, 0.225, 9.82305, -0.01576, 0.00788, -0.02363
73, -0.14505, 0.22695, 9.825, -0.01576, 0.00788, 0.04727
74, -0.126, 0.222, 9.825, 0.05515, 0.00788, 0.04727
75, -0.15195, 0.22005, 9.80895, -0.01576, 0.07878, 0.04727
76, -0.14205, 0.20505, 9.83295, 0.05515, -0.06303, 0.04727
77, -0.147, 0.23205, 9.825, 0.05515, 0.00788, 0.04727
78, -0.13995, 0.22005, 9.816, -0.01576, 0.00788, 0.04727
79, -0.15195, 0.213, 9.825, -0.01576, 0.00788, 0.04727
80, -0.114, 0.201, 9.825, -0.01576, 0.00788, -0.02363
81, -0.13305, 0.213, 9.82305, -0.01576, 0.00788, -0.02363
82, -0.147, 0.222, 9.828, 0.05515, 0.00788, 0.04727
83, -0.13995, 0.198, 9.82305, 0.05515, 0.00788, 0.04727
84, -0.13005, 0.225, 9.828, -0.01576, -0.06303, 0.04727
85, -0.15, 0.21495, 9.82305, -0.01576, 0.00788, -0.02363
86, -0.12795, 0.21, 9.82305, -0.01576, 0.00788, -0.02363
87, -0.14205, 0.22695, 9.82305, -0.01576, 0.00788, -0.02363
88, -0.135, 0.21495, 9.84195, 0.05515, 0.00788, -0.02363
89, -0.14205, 0.198, 9.82995, -0.01576, 0.00788, -0.02363
90, -0.13995, 0.21705, 9.837, -0.01576, 0.00788, 0.04727
91, -0.14205, 0.23595, 9.825, 0.05515, 0.00788, 0.04727
92, -0.14205, 0.20805, 9.837, -0.01576, 0.00788, 0.04727
93, -0.14205, 0.20805, 9.837, 0.05515, 0.00788, 0.04727
94, -0.162, 0.20295, 9.825, -0.01576, 0.00788, -0.02363
95, -0.138, 0.19605, 9.81795, 0.05515, 0.00788, 0.04727
96, -0.14205, 0.201, 9.81795, -0.01576, 0.00788, -0.02363
97, -0.13995, 0.21705, 9.81795, -0.01576, 0.00788, 0.04727
98, -0.13995, 0.20505, 9.82305, 0.05515, 0.00788, 0.04727
99, -0.13305, 0.23205, 9.81105, -0.01576, 0.00788, -0.02363
100, -0.14505, 0.225, 9.82095, -0.01576, 0.00788, 0.04727
101, -0.13305, 0.222, 9.837, -0.01576, 0.00788, 0.04727
102, -0.15, 0.20505, 9.825, -0.01576, -0.06303, -0.02363
103, -0.147, 0.19605, 9.82095, -0.01576, 0.07878, 0.04727
104, -0.147, 0.19605, 9.82095, -0.01576, 0.07878, 0.04727
105, -0.147, 0.213, 9.81795, -0.01576, 0.00788, 0.04727
106, -0.135, 0.20295, 9.82995, -0.01576, 0.00788, 0.04727
107, -0.123, 0.21, 9.813, 0.05515, 0.00788, -0.02363
108, -0.135, 0.20505, 9.83505, -0.01576, 0.00788, -0.02363
109, -0.14205, 0.22005, 9.825, 0.05515, 0.00788, 0.04727
110, -0.13305, 0.20805, 9.813, -0.01576, 0.07878, -0.02363
111, -0.15, 0.22905, 9.82095, -0.01576, 0.00788, -0.02363
112, -0.15, 0.22905, 9.82095, -0.01576, 0.00788, 0.04727
113, -0.135, 0.213, 9.82995, -0.01576, 0.00788, 0.04727
114, -0.159, 0.20505, 9.825, -0.01576, 0.00788, 0.04727
115, -0.138, 0.222, 9.81795, 0.05515, 0.00788, 0.04727
116, -0.135, 0.22005, 9.82305, -0.01576, 0.00788, -0.02363
117, -0.147, 0.22005, 9.82095, -0.01576, 0.00788, 0.04727
118, -0.14505, 0.225, 9.828, -0.01576, 0.07878, -0.02363
119, -0.15, 0.198, 9.83295, -0.01576, 0.00788, -0.02363
120, -0.15, 0.198, 9.83295, -0.08666, 0.07878, 0.04727
121, -0.11595, 0.20805, 9.81795, 0.05515, -0.06303, 0.04727
122, -0.138, 0.213, 9.837, -0.01576, 0.00788, 0.04727
123, -0.138, 0.22005, 9.82995, -0.01576, 0.00788, 0.04727
124, -0.15195, 0.201, 9.813, 0.05515, 0.07878, -0.02363
125, -0.13305, 0.21, 9.816, -0.01576, -0.06303, 0.04727
126, -0.13305, 0.21, 9.816, -0.01576, 0.00788, 0.04727
127, -0.12795, 0.225, 9.813, -0.08666, 0.00788, -0.02363
128, -0.13305, 0.22005, 9.82095, -0.01576, 0.00788, 0.04727
129, -0.13305, 0.20505, 9.82305, -0.01576, 0.00788, 0.04727
130, -0.138, 0.21, 9.83295, -0.01576, 0.00788, -0.02363
131, -0.13995, 0.21495, 9.81105, -0.01576, 0.00788, -0.02363
132, -0.14505, 0.20805, 9.825, -0.01576, 0.00788, -0.02363
133, -0.12795, 0.21, 9.82095, -0.01576, 0.00788, 0.04727
134, -0.12795, 0.19095, 9.83505, 0.05515, -0.06303, -0.02363
135, -0.123, 0.21495, 9.82305, -0.01576, 0.00788, -0.02363
136, -0.15195, 0.21495, 9.825, -0.01576, 0.00788, 0.04727
137, -0.13005, 0.213, 9.81795, -0.01576, 0.00788, 0.04727
138, -0.138, 0.22005, 9.825, -0.01576, 0.00788, -0.02363
139, -0.14505, 0.21, 9.828, -0.01576, 0.00788, 0.04727
140, -0.15195, 0.201, 9.81795, -0.01576, -0.06303, -0.02363
141, -0.123, 0.222, 9.82995, -0.01576, 0.00788, 0.04727
142, -0.14205, 0.22695, 9.813, -0.01576, 0.00788, 0.04727
143, -0.14205, 0.222, 9.82095, -0.01576, 0.00788, -0.02363
144, -0.14205, 0.222, 9.82095, 0.05515, 0.00788, 0.04727
145, -0.15, 0.234, 9.82995, -0.01576, 0.00788, 0.04727
146, -0.12795, 0.20295, 9.81105, -0.01576, 0.00788, 0.04727
147, -0.135, 0.20505, 9.81795, -0.01576, 0.07878, -0.02363
148, -0.162, 0.213, 9.82995, 0.05515, 0.00788, -0.02363
149, -0.13995, 0.22005, 9.825, -0.01576, 0.00788, 0.04727
150, -0.15405, 0.222, 9.84495, 0.05515, 0.00788, -0.02363
151, -0.138, 0.20805, 9.83295, -0.01576, 0.00788, 0.04727
152, -0.147, 0.22695, 9.81795, 0.05515, -0.06303, 0.04727
153, -0.135, 0.22005, 9.816, 0.05515, 0.07878, 0.04727
154, -0.13305, 0.213, 9.83295, -0.01576, 0.00788, 0.04727
155, -0.11805, 0.19305, 9.81795, 0.05515, 0.00788, -0.02363
156, -0.14205, 0.20805, 9.828, -0.01576, 0.00788, -0.02363
157, -0.14205, 0.20805, 9.828, -0.01576, -0.06303, 0.04727
158, -0.13995, 0.222, 9.82305, -0.08666, 0.07878, 0.04727
159, -0.135, 0.225, 9.828, -0.01576, 0.00788, -0.02363
160, -0.135, 0.21, 9.82095, 0.05515, 0.00788, -0.02363
161, -0.13305, 0.21495, 9.82995, 0.05515, 0.00788, -0.02363
162, -0.13995, 0.23205, 9.813, -0.01576, 0.00788, -0.02363
163, -0.159, 0.19095, 9.83505, -0.01576, -0.06303, 0.04727
164, -0.16605, 0.201, 9.82995, -0.01576, 0.00788, 0.04727
165, -0.16605, 0.201, 9.82995, 0.05515, 0.00788, -0.02363
166, -0.12795, 0.22695, 9.82305, 0.05515, 0.00788, -0.02363
167, -0.13305, 0.20295, 9.825, 0.05515, 0.00788, 0.04727
168, -0.14505, 0.20805, 9.825, 0.05515, -0.06303, 0.04727
169, -0.13995, 0.21705, 9.828, -0.01576, 0.00788, 0.04727
170, -0.135, 0.20805, 9.816, 0.05515, 0.00788, -0.09454
171, -0.13305, 0.19095, 9.828, 0.05515, 0.00788, 0.04727
172, -0.13305, 0.19095, 9.828, 0.05515, 0.00788, -0.02363
173, -0.13005, 0.22695, 9.82095, -0.01576, 0.00788, -0.02363
174, -0.15405, 0.20295, 9.81795, 0.05515, 0.00788, 0.04727
175, -0.126, 0.213, 9.804, -0.01576, 0.00788, 0.04727
176, -0.138, 0.21495, 9.83505, 0.05515, -0.06303, -0.02363
177, -0.13995, 0.21, 9.83505, 0.05515, 0.00788, -0.02363
178, -0.14505, 0.19605, 9.828, -0.01576, 0.00788, -0.02363
179, -0.14505, 0.198, 9.825, -0.01576, 0.00788, 0.11817
180, -0.14505, 0.198, 9.825, -0.01576, 0.00788, 0.04727
181, -0.147, 0.222, 9.83505, 0.05515, 0.00788, 0.04727
182, -0.138, 0.222, 9.816, -0.01576, 0.00788, 0.04727
183, -0.15705, 0.225, 9.83505, -0.01576, 0.00788, 0.04727
184, -0.13305, 0.22005, 9.837, -0.01576, 0.00788, -0.09454
185, -0.14205, 0.20505, 9.828, 0.05515, 0.00788, 0.04727
186, -0.14205, 0.21705, 9.825, -0.01576, 0.00788, -0.02363
187, -0.14205, 0.21705, 9.825, -0.01576, 0.00788, 0.04727
188, -0.15405, 0.21705, 9.81795, -0.01576, 0.00788, 0.04727
189, -0.15, 0.20805, 9.81105, -0.01576, 0.00788, 0.04727
190, -0.13005, 0.21, 9.81795, 0.05515, 0.00788, 0.04727
191, -0.138, 0.20295, 9.816, 0.05515, 0.00788, -0.02363
192, -0.12105, 0.20805, 9.81105, -0.08666, 0.00788, 0.04727
193, -0.138, 0.201, 9.83295, -0.01576, 0.00788, 0.04727
194, -0.126, 0.20505, 9.82995, 0.05515, 0.00788, 0.04727
195, -0.147, 0.22005, 9.816, -0.01576, 0.00788, -0.02363
196, -0.14505, 0.22005, 9.82305, -0.01576, 0.00788, 0.04727
197, -0.13005, 0.198, 9.82995, -0.08666, 0.00788, 0.04727
198, -0.13005, 0.198, 9.82995, -0.01576, 0.00788, 0.04727
199, -0.126, 0.21495, 9.837, -0.01576, 0.00788, 0.04727
200, -0.14205, 0.21495, 9.825, -0.01576, -0.06303, 0.04727
201, -0.135, 0.225, 9.82995, -0.01576, -0.06303, -0.02363
202, -0.138, 0.20295, 9.83505, -0.01576, 0.00788, -0.02363
203, -0.15, 0.21495, 9.82995, -0.01576, 0.00788, 0.04727
204, -0.15195, 0.22695, 9.83295, -0.01576, 0.00788, 0.04727
205, -0.135, 0.201, 9.82995, -0.01576, 0.00788, 0.04727
206, -0.16605, 0.21495, 9.82095, -0.01576, 0.00788, 0.04727
207, -0.147, 0.213, 9.82095, -0.01576, 0.00788, -0.02363
208, -0.13995, 0.20505, 9.82095, -0.08666, 0.00788, -0.02363
209, -0.14205, 0.21495, 9.82305, 0.05515, 0.00788, 0.04727
210, -0.16395, 0.21705, 9.81795, -0.01576, 0.07878, 0.04727
211, -0.16395, 0.21705, 9.81795, 0.05515, 0.00788, 0.04727
212, -0.13995, 0.21, 9.816, -0.01576, 0.00788, 0.04727
213, -0.126, 0.22695, 9.828, 0.05515, 0.00788, -0.02363
214, -0.126, 0.21495, 9.816, 0.05515, 0.00788, 0.04727
215, -0.13005, 0.20805, 9.81105, -0.01576, 0.00788, 0.04727
216, -0.14505, 0.222, 9.828, -0.01576, 0.00788, 0.04727
217, -0.15, 0.201, 9.83505, -0.01576, 0.00788, 0.04727
218, -0.15, 0.201, 9.83505, -0.01576, 0.00788, -0.02363
219, -0.13005, 0.22005, 9.81105, 0.05515, 0.00788, -0.02363
220, -0.14505, 0.20505, 9.816, -0.01576, -0.06303, 0.04727
221, -0.15405, 0.20805, 9.825, -0.01576, 0.00788, 0.04727
222, -0.13305, 0.20505, 9.837, -0.01576, 0.00788, -0.02363
223, -0.123, 0.225, 9.83505, 0.05515, 0.00788, -0.02363
224, -0.13995, 0.23205, 9.828, 0.05515, 0.00788, -0.02363
225, -0.13995, 0.19305, 9.82305, -0.01576, 0.00788, 0.04727
226, -0.13995, 0.19305, 9.82305, -0.01576, 0.00788, 0.04727
227, -0.114, 0.213, 9.825, -0.01576, 0.00788, 0.04727
228, -0.13995, 0.213, 9.825, -0.01576, 0.07878, 0.04727
229, -0.14505, 0.22005, 9.82095, 0.05515, 0.00788, -0.02363
230, -0.12795, 0.23205, 9.82095, -0.01576, 0.00788, 0.04727
231, -0.13995, 0.21495, 9.81105, 0.05515, 0.07878, 0.04727
232, -0.13995, 0.21495, 9.81105, -0.01576, 0.00788, 0.04727
233, -0.15, 0.21495, 9.828, -0.01576, 0.00788, 0.04727
234, -0.14505, 0.21495, 9.81105, -0.01576, 0.00788, 0.04727
235, -0.126, 0.21705, 9.82095, -0.01576, 0.00788, -0.02363
236, -0.14205, 0.20805, 9.84, -0.01576, -0.06303, 0.04727
237, -0.138, 0.21705, 9.825, -0.01576, 0.07878, -0.02363
238, -0.147, 0.23205, 9.82995, -0.01576, 0.00788, -0.02363
239, -0.147, 0.23205, 9.82995, 0.05515, 0.07878, 0.04727
240, -0.138, 0.22005, 9.828, -0.01576, 0.00788, -0.02363
241, -0.13005, 0.198, 9.82305, -0.01576, 0.07878, -0.02363
242, -0.147, 0.20295, 9.828, 0.05515, 0.00788, -0.02363
243, -0.15705, 0.20805, 9.82995, -0.01576, 0.00788, -0.02363
244, -0.138, 0.20295, 9.816, 0.05515, -0.06303, -0.02363
245, -0.11805, 0.20295, 9.82995, -0.01576, -0.06303, 0.04727
246, -0.147, 0.20295, 9.82095, -0.01576, -0.06303, -0.02363
247, -0.13305, 0.20505, 9.82095, -0.01576, 0, 0.04727
248, -0.14205, 0.201, 9.83505, -0.01576, 0, 0.04727
249, -0.14205, 0.201, 9.83505, -0.01576, 0, -0.02363
250, -0.14505, 0.20805, 9.816, 0.05515, 0, -0.02363
251, -0.15195, 0.20805, 9.83295, -0.01576, 0, -0.02363
252, -0.138, 0.22695, 9.81105, -0.01576, -0.06303, -0.02363
253, -0.14505, 0.20295, 9.82305, -0.01576, 0, 0.04727
254, -0.15, 0.21705, 9.825, 0.05515, 0, 0.04727
255, -0.138, 0.19095, 9.82995, -0.01576, 0, -0.02363
256, -0.138, 0.222, 9.828, -0.01576, 0, 0.11817
257, -0.138, 0.222, 9.828, 0.05515, 0, -0.02363
258, -0.126, 0.213, 9.83505, -0.08666, 0, 0.04727
259, -0.14505, 0.225, 9.813, 0.05515, 0.0709, 0.04727
260, -0.138, 0.201, 9.825, -0.01576, 0.0709, 0.04727
261, -0.13005, 0.20805, 9.82995, -0.01576, 0, -0.02363
262, -0.162, 0.22005, 9.82305, 0.05515, 0.0709, 0.04727
263, -0.162, 0.22005, 9.82305, 0.05515, 0, -0.02363
264, -0.13995, 0.20505, 9.82305, 0.05515, 0, 0.11817
265, -0.126, 0.213, 9.83295, 0.05515, -0.06303, 0.04727
266, -0.14505, 0.20505, 9.81795, -0.01576, 0, 0.04727
267, -0.13995, 0.20805, 9.828, 0.05515, 0, 0.04727
268, -0.15, 0.20505, 9.813, -0.01576, 0, -0.02363
269, -0.13305, 0.198, 9.82095, 0.05515, 0, 0.04727
270, -0.13305, 0.198, 9.82095, 0.05515, 0, 0.04727
271, -0.13005, 0.20505, 9.825, -0.01576, 0, 0.04727
272, -0.138, 0.20505, 9.825, 0.05515, 0.00788, -0.02363
273, -0.12795, 0.21705, 9.81795, -0.01576, -0.06303, -0.02363
274, -0.15195, 0.213, 9.82305, -0.01576, 0.00788, 0.04727
275, -0.126, 0.213, 9.828, -0.01576, -0.06303, 0.04727
276, -0.14205, 0.213, 9.828, 0.05515, 0.00788, -0.02363
277, -0.14205, 0.213, 9.828, -0.01576, 0.00788, 0.04727
278, -0.14505, 0.21705, 9.83505, 0.05515, 0.00788, -0.02363
279, -0.147, 0.20505, 9.82095, -0.01576, -0.06303, -0.02363
280, -0.11805, 0.21, 9.82995, 0.05515, 0.00788, 0.04727
281, -0.126, 0.21495, 9.82995, 0.05515, 0.00788, 0.04727
282, -0.13005, 0.21705, 9.83505, 0.05515, 0.00788, -0.02363
283, -0.14205, 0.21705, 9.83505, -0.01576, 0.00788, 0.04727
284, -0.138, 0.20505, 9.825, 0.05515, 0.00788, -0.02363
285, -0.138, 0.20505, 9.825, 0.05515, -0.06303, 0.04727
286, -0.14505, 0.21495, 9.83295, -0.01576, 0.00788, -0.09454
287, -0.16395, 0.21705, 9.82305, -0.01576, 0.00788, 0.04727
288, -0.138, 0.222, 9.82095, -0.08666, 0.00788, 0.04727
289, -0.12795, 0.20505, 9.816, 0.05515, 0.00788, 0.04727
290, -0.13995, 0.21495, 9.81105, -0.01576, -0.06303, 0.04727
291, -0.12795, 0.21495, 9.825, -0.01576, 0.00788, -0.02363
292, -0.12795, 0.21495, 9.825, -0.01576, 0.00788, -0.02363
293, -0.14505, 0.20505, 9.813, -0.01576, 0.00788, 0.04727
294, -0.15405, 0.21705, 9.825, 0.05515, 0.00788, -0.02363
295, -0.138, 0.19305, 9.83505, 0.05515, 0.00788, -0.02363
296, -0.147, 0.21495, 9.82095, 0.05515, 0.00788, -0.02363
297, -0.126, 0.222, 9.82305, 0.05515, 0.00788, 0.04727
298, -0.15195, 0.21, 9.816, -0.08666, -0.06303, 0.04727
299, -0.15, 0.20295, 9.828, -0.01576, 0.00788, -0.02363
300, -0.147, 0.222, 9.81795, 0.05515, -0.06303, -0.02363
301, -0.13305, 0.21495, 9.82305, 0.05515, -0.06303, 0.04727
302, -0.162, 0.20505, 9.816, 0.05515, 0.00788, 0.04727
303, -0.162, 0.20505, 9.816, -0.01576, 0.00788, -0.02363
304, -0.138, 0.20805, 9.83505, 0.05515, 0.00788, -0.02363
305, -0.15405, 0.20295, 9.80595, -0.01576, 0.00788, 0.04727
306, -0.14205, 0.22005, 9.82305, -0.01576, 0.00788, -0.02363
307, -0.15195, 0.21, 9.837, -0.01576, 0.00788, 0.04727
308, -0.14205, 0.213, 9.82095, -0.01576, 0.00788, 0.04727
309, -0.13995, 0.21, 9.82305, -0.01576, 0.00788, 0.04727
310, -0.123, 0.20805, 9.82305, -0.01576, 0.00788, -0.02363
311, -0.123, 0.20805, 9.82305, 0.05515, 0.00788, 0.04727
312, -0.14205, 0.21, 9.816, -0.01576, 0.0709, 0.04727
313, -0.15195, 0.23595, 9.84495, -0.08666, 0.00788, 0.04727
314, -0.13305, 0.20805, 9.82995, -0.01576, 0.00788, 0.04727
315, -0.14505, 0.201, 9.82995, -0.01576, 0.00788, 0.04727
316, -0.14505, 0.201, 9.82995, -0.01576, 0.00788, -0.02363
317, -0.14205, 0.225, 9.828, -0.01576, -0.06303, -0.02363
318, -0.13005, 0.21, 9.82305, -0.01576, 0.00788, 0.04727
319, -0.12795, 0.21, 9.813, -0.01576, 0.00788, -0.02363
320, -0.15, 0.234, 9.864, 0.05515, 0.0709, -0.02363
321, -0.15405, 0.25995, 9.82095, -0.15756, 0.00788, -0.09454
322, -0.15705, 0.21705, 9.837, -0.08666, 0.0709, -0.09454
323, -0.12105, 0.16905, 9.77505, -0.08666, 0.0709, -0.02363
324, -0.12105, 0.16905, 9.77505, -0.08666, -0.06303, 0.04727
325, -0.11595, 0.153, 9.82095, -0.01576, 0.00788, 0.04727
326, -0.12795, 0.234, 9.84495, -0.01576, 0.00788, 0.04727
327, -0.15, 0.25095, 9.84, -0.01576, 0.00788, -0.02363
328, -0.162, 0.22005, 9.804, -0.01576, 0.00788, -0.02363
329, -0.147, 0.189, 9.828, -0.01576, -0.06303, 0.04727
330, -0.135, 0.213, 9.813, 0.05515, -0.06303, 0.04727
331, -0.135, 0.213, 9.813, 0.05515, 0.00788, -0.02363
332, -0.14505, 0.20505, 9.82305, 0.05515, 0.00788, 0.04727
333, -0.13995, 0.19095, 9.82095, 0.18908, 0.00788, 0.11817
334, -0.16395, 0.21, 9.75795, 0.33088, -1.81198, 0.04727
335, -0.126, 0.19605, 9.792, 0.05515, -0.62238, 0.04727
336, -0.11595, 0.225, 9.83295, 0.05515, -0.34664, 0.04727
337, -0.09195, 0.23205, 9.828, -0.08666, 0.35452, -0.02363
338, -0.09195, 0.23205, 9.828, 7.89393, -18.47431, 0.04727
339, 0.276, 0.16005, 10.02405, -2.04832, 10.43857, 2.49738
340, 0.003, 0.40395, 10.11795, -0.22847, 0.77206, 16.77262
341, 0.43095, 0.576, 9.90195, -0.37027, 1.05567, 28.95227
342, -0.16395, 0.06195, 9.71505, -1.07143, 1.61502, 31.40239
343, -0.126, -0.00405, 9.80895, -1.13446, 1.54412, 30.77213
344, -0.01305, 0.08805, 9.78, -1.13446, 0.28361, 36.93286
345, 0.19905, 0.35895, 9.83295, -1.07143, -1.95379, 47.99381
346, 0.19905, 0.35895, 9.83295, -0.57511, -4.5457, 53.8079
347, 0.09105, 0.37995, 9.828, -0.71691, -3.427, 59.12566
348, -0.05895, 0.41805, 9.876, -0.22847, -3.21429, 60.38617
349, -0.07305, 0.44205, 9.921, 0.25998, -5.10505, 57.37671
350, -0.28095, 0.37995, 9.76095, 0.40179, -3.3561, 50.51482
351, -0.14505, 0.39195, 9.84, -0.37027, 2.24528, 50.02638
352, -0.078, -0.03495, 9.81105, -0.78782, 4.13604, 57.86516
353, -0.10695, 0.114, 9.82305, 0.12605, -0.41754, 51.07417
354, -0.138, 0.22005, 9.81795, -0.01576, 2.31618, 36.37351
355, 0.01695, 0.438, 9.82095, -0.01576, 2.17437, 34.62455
356, 0.57705, 0.105, 9.75105, -1.27626, -6.57827, 24.26476
357, 0.57705, 0.105, 9.75105, -1.48897, -6.01892, -0.7957
358, 0.57705, 0.105, 9.75105, -1.13446, -3.63184, -8.27996
359, 0.37605, 0.258, 9.756, -1.34717, -3.427, -9.33563
360, 0.06495, -0.102, 9.78495, -1.55988, -3.3561, -13.81043
361, -0.039, 0.01905, 9.792, -2.53677, -1.95379, -13.18018
362, -0.03495, -0.15495, 9.78195, -3.72637, -2.3083, -10.38343
363, 0.723, 0.18405, 9.66705, -4.77417, -5.24686, -11.43122
364, 0.723, 0.18405, 9.66705, -5.61713, -6.57827, -18.92336
365, 0.414, -0.07095, 9.58395, -8.55569, -4.89234, -14.86611
366, -0.67605, -0.13095, 10.149, -8.20905, -0.90599, -9.33563
367, -0.26505, -0.486, 9.933, -10.9349, -0.20483, -6.11346
368, 0.80205, -0.342, 9.81105, -10.65916, -0.27574, -11.99057
369, 0.78795, -0.42795, 9.828, -11.14761, -0.06303, -12.06148
370, 0.32295, -0.258, 9.816, -13.03837, -1.1187, -15.63029
371, -0.018, -0.933, 9.70605, -19.90026, -7.97271, -14.44068
372, -0.018, -0.933, 9.70605, -27.45542, -15.39394, -11.71484
373, -0.43695, -1.03905, 9.948, -30.60669, -22.18493, -8.00422
374, 0.17295, -0.22905, 10.01895, -29.97644, -40.10776, -14.44068
375, 1.48905, 0.26805, 10.458, -35.08937, -49.97123, -30.8194
376, 2.193, 0.34695, 10.47195, -44.39349, -66.21601, -40.34411
377, 2.02305, 0.13095, 9.93795, -60.70918, -72.23494, -41.04527
378, 1.01505, 2.097, 9.27705, -79.25439, -42.48697, -31.59146
