Timestamp, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
66, -0.03195, 0.15, 9.825, -0.02363, 0.0709, -0.01576
67, -0.02295, 0.165, 9.82305, -0.02363, 0, -0.08666
68, -0.039, 0.174, 9.82305, 0.04727, 0, -0.01576
69, -0.03, 0.17205, 9.82095, -0.02363, 0, 0.05515
70, -0.02805, 0.15705, 9.816, 0.04727, -0.0709, -0.01576
71, -0.018, 0.16005, 9.80595, 0.04727, 0, -0.01576
72, -0.03195, 0.165, 9.82095, -0.02363, 0, -0.01576
73, -0.02805, 0.15495, 9.82095, 0.04727, 0, -0.01576
74, -0.01995, 0.16695, 9.816, -0.02363, 0, -0.01576
75, -0.04395, 0.165, 9.816, 0.04727, 0.0709, -0.01576
76, -0.01995, 0.16695, 9.82305, -0.02363, 0, 0.05515
77, -0.03, 0.14295, 9.825, -0.02363, 0, -0.01576
78, -0.03, 0.16905, 9.83295, -0.02363, 0, -0.01576
79, -0.02805, 0.15705, 9.80895, 0.04727, 0, -0.01576
80, -0.01305, 0.16005, 9.825, 0.04727, 0, 0.05515
81, -0.00795, 0.15495, 9.80895, 0.04727, 0, 0.05515
82, -0.00795, 0.16695, 9.82095, 0.04727, 0, -0.01576
83, -0.02505, 0.15495, 9.816, 0.04727, 0, 0.05515
84, -0.02295, 0.15495, 9.825, 0.04727, 0.0709, -0.08666
85, -0.018, 0.177, 9.81105, -0.02363, 0, 0.05515
86, -0.018, 0.165, 9.81795, -0.02363, 0.0709, -0.01576
87, -0.018, 0.165, 9.81795, -0.02363, 0.0709, -0.01576
88, -0.01605, 0.18105, 9.816, -0.02363, 0, -0.01576
89, -0.01605, 0.162, 9.80595, -0.02363, 0, 0.05515
90, -0.01995, 0.177, 9.81795, -0.02363, 0, -0.01576
91, -0.01995, 0.16005, 9.813, 0.04727, 0, -0.08666
92, -0.02805, 0.162, 9.804, 0.04727, 0, -0.01576
93, -0.01305, 0.14805, 9.81795, -0.09454, 0, -0.01576
94, -0.03495, 0.153, 9.813, -0.02363, 0, -0.01576
95, -0.03495, 0.153, 9.813, -0.02363, 0.0709, 0.05515
96, -0.018, 0.162, 9.813, 0.04727, 0.0709, -0.08666
97, -0.00105, 0.15705, 9.82095, -0.02363, 0, -0.01576
98, -0.02295, 0.17205, 9.813, 0.04727, 0, -0.01576
99, -0.01605, 0.16005, 9.825, 0.04727, -0.0709, -0.01576
100, -0.00405, 0.162, 9.816, -0.02363, -0.0709, -0.01576
101, -0.03705, 0.17205, 9.813, -0.02363, 0, 0.05515
102, -0.03705, 0.17205, 9.813, 0.04727, 0.0709, 0.05515
103, -0.006, 0.15495, 9.82095, -0.02363, 0, -0.01576
104, -0.04395, 0.165, 9.82305, 0.04727, 0, -0.08666
105, -0.039, 0.15, 9.813, -0.02363, 0.0709, -0.01576
106, -0.02505, 0.153, 9.81795, -0.09454, 0, -0.01576
107, -0.01605, 0.162, 9.828, -0.02363, 0.0709, -0.01576
108, -0.01095, 0.174, 9.825, -0.09454, 0, -0.01576
109, -0.02805, 0.177, 9.82305, -0.02363, 0.0709, -0.01576
110, -0.02805, 0.177, 9.82305, -0.09454, 0.0709, -0.01576
111, -0.00105, 0.18105, 9.828, -0.09454, 0.0709, -0.08666
112, -0.03495, 0.14595, 9.82095, -0.02363, 0.0709, -0.08666
113, -0.04905, 0.165, 9.79905, -0.02363, 0, -0.01576
114, -0.02805, 0.19305, 9.82095, -0.09454, 0, -0.08666
115, -0.00795, 0.174, 9.82995, -0.09454, 0, -0.15756
116, -0.00795, 0.174, 9.82995, -0.09454, 0.0709, -0.08666
117, 0, 0.153, 9.816, -0.09454, 0.0709, -0.01576
118, -0.02295, 0.10005, 9.78, -0.09454, 0, -0.01576
119, -0.04695, 0.15705, 9.82305, -0.02363, 0, 0.05515
120, -0.03495, 0.198, 9.82995, -0.02363, 0, -0.01576
121, -0.00795, 0.15, 9.83505, -0.09454, 0, -0.01576
122, -0.02295, 0.15, 9.816, -0.02363, 0, -0.01576
123, -0.02295, 0.15, 9.816, -0.02363, 0.0709, -0.01576
124, -0.01995, 0.15, 9.801, -0.02363, 0, -0.01576
125, -0.05595, 0.15495, 9.801, -0.02363, 0, -0.01576
126, -0.04695, 0.13395, 9.82995, -0.02363, -0.0709, 0.05515
127, -0.066, 0.16695, 9.67695, -0.16544, -0.48845, 0.05515
128, -0.03, 0.13395, 9.813, -0.09454, -0.14181, 0.05515
129, 0, 0.16695, 9.82095, -0.02363, 0.0709, 0.05515
130, -0.01995, 0.15705, 9.80595, 0.11817, 0.20483, 0.05515
131, -0.01995, 0.15705, 9.80595, 0.11817, 0.20483, 0.05515
132, -0.06795, 0.174, 9.80595, 4.24633, -22.96486, 3.55305
133, 0.285, 0.162, 10.434, 1.86713, 3.08036, 9.78469
134, -0.03705, 0.30405, 9.70305, 1.37868, -1.61502, 34.41972
135, -0.52995, 0.34695, 9.82095, 2.14286, -7.20853, 61.51275
136, 0.12705, 0.579, 9.81105, 2.00893, -4.82932, 75.09471
137, 0.25905, 0.31305, 9.849, 1.86713, -2.66282, 74.882
138, 0.09405, 0.22695, 9.82995, 2.14286, -6.51525, 67.60258
139, 0.09405, 0.22695, 9.82995, 2.21377, -2.10347, 57.73122
140, 0.72105, 0.12405, 9.78705, 1.23687, 3.78152, 56.68343
141, 0.084, -0.62205, 9.47295, 0.53572, 5.10505, 27.77055
142, 0.072, -0.696, 9.93105, -0.16544, 14.83459, 29.66131
143, 1.152, -0.13605, 9.72, -5.82985, 4.4039, -6.80674
144, 0.45795, -0.141, 9.61005, -13.25108, -1.47322, -21.99585
145, -1.17, 0.24795, 8.92995, -25.15499, -22.1219, -27.03788
146, -1.17, 0.24795, 8.92995, -35.16027, -64.82158, -18.49794
147, -2.95605, 1.29495, 10.93605, -18.92336, -97.64991, 6.21588
148, -0.609, -1.11, 10.278, -6.4601, -80.78275, 21.96434
149, 1.674, -0.045, 9.744, -3.1749, -71.75437, 13.91285
150, 1.08495, 1.467, 10.36905, -6.11346, -87.21922, 21.82253
151, 0.05505, 1.086, 10.61595, -6.32617, -133.91313, 28.82622
152, 0.75405, 1.137, 11.394, -6.60191, -180.59917, 43.24327
153, 3.795, -3.936, 9.56895, 85.65146, -28.84198, 0.6145
154, 3.795, -3.936, 9.56895, 82.78381, -33.11195, 0.12605
155, 0.453, 1.209, 8.45295, 66.82264, -33.11195, 10.34404
156, 0.97005, 0.129, 10.44105, 74.24387, -43.40084, 18.45855
157, 1.89405, 0.58395, 11.36295, 83.27225, -45.01586, 25.46225
158, 4.257, 1.58895, 9.81105, 88.10157, -42.49485, 11.67545
159, 3.486, 1.752, 9.20295, 80.96395, -43.75535, 3.41125
160, 1.82205, 1.647, 10.18695, 72.42401, -44.03109, 5.51472
161, 1.82205, 1.647, 10.18695, 75.22864, -44.1729, 15.31516
162, 1.983, 1.57995, 11.382, 86.98287, -43.68445, 23.29575
163, 4.46805, 2.01795, 10.41705, 90.13414, -44.59044, 17.20592
164, 4.76505, 2.77905, 9.34905, 86.21082, -51.38142, 8.03573
165, 3.30405, 2.24505, 9.81795, 91.11104, -63.91559, 11.67545
166, 2.22, 2.49, 9.897, 94.89256, -59.57472, 21.47589
167, 3.63195, 2.724, 9.009, 96.57848, -52.01168, 29.10196
168, 5.03505, 3.114, 7.242, 94.54591, -64.26223, 29.24376
169, 5.03505, 3.114, 7.242, 86.56532, -78.54535, 24.90289
170, 4.72395, 3.47805, 7.455, 76.76488, -72.80217, 22.87033
171, 3.726, 3.225, 8.60895, 75.22864, -56.35255, 26.1634
172, 4.30995, 3.32295, 8.25195, 76.06373, -47.18236, 29.38557
173, 5.16, 3.62895, 6.861, 71.23441, -51.59413, 29.66131
174, 4.83705, 3.672, 7.065, 66.40509, -58.73175, 27.98326
175, 4.73895, 3.51195, 7.66095, 66.96445, -67.55531, 31.13453
176, 4.73895, 3.51195, 7.66095, 69.76119, -68.31949, 33.78947
177, 4.93695, 3.696, 7.551, 71.23441, -62.58418, 35.75113
178, 5.77005, 3.96, 6.74205, 68.22495, -58.17241, 33.93128
179, 6.216, 4.01505, 6.279, 61.85151, -56.9119, 31.06362
180, 6.10095, 4.07505, 6.58095, 60.59888, -57.19551, 29.66131
181, 5.91705, 4.041, 6.85695, 63.60834, -56.56526, 30.01583
182, 6.12495, 4.23, 6.60495, 66.12148, -54.17817, 29.66131
183, 6.24495, 4.278, 6.43305, 68.01224, -47.529, 28.19597
184, 6.24495, 4.278, 6.43305, 70.04481, -44.73225, 27.62874
185, 6.489, 4.24905, 5.76705, 69.41455, -45.50431, 26.72275
186, 6.747, 4.39995, 5.367, 67.17715, -50.33363, 25.60405
187, 6.88905, 4.53705, 5.80995, 67.45289, -50.33363, 24.13083
188, 7.42005, 4.53705, 6.09795, 72.14828, -43.18813, 19.30152
189, 7.743, 4.55595, 5.34795, 75.08684, -38.08307, 12.72324
190, 7.755, 4.73805, 4.68705, 71.16351, -28.42444, 4.25421
191, 7.755, 4.73805, 4.68705, 68.36676, -24.50111, -0.57511
192, 7.557, 4.644, 4.57995, 69.41455, -29.96068, -3.09612
193, 7.56405, 4.77105, 4.69395, 72.14828, -33.18285, -4.77417
194, 8.00895, 4.86, 4.65105, 75.15774, -30.24429, -10.44645
195, 8.76795, 5.00595, 4.44495, 75.78799, -23.2406, -19.1282
196, 8.73495, 5.33205, 3.91395, 72.42401, -13.16442, -31.72539
197, 8.53605, 5.205, 4.03605, 70.18661, -7.27943, -39.28843
198, 8.26095, 5.19495, 4.17, 73.82632, -9.09929, -46.9145
199, 7.875, 5.16195, 3.84195, 80.82214, -10.5016, -54.82418
200, 7.35795, 5.38905, 3.14505, 78.09629, 1.32353, -59.51957
201, 6.678, 5.85105, 2.03205, 59.05476, 17.49742, -61.40245
202, 6.91695, 6.08805, 3.01095, 59.75592, 17.00897, -65.32578
203, 6.91695, 6.08805, 3.01095, 65.00278, 13.99951, -67.14565
204, 7.13505, 6.198, 2.52, 66.54691, 11.96694, -71.97495
205, 7.08, 6.60105, 1.70595, 63.11202, 10.14708, -76.03222
206, 7.13505, 6.68205, 2.20005, 63.95498, 7.55517, -81.07424
207, 6.30705, 6.759, 2.334, 68.8552, 3.71062, -81.49967
208, 6.84795, 6.97395, 2.49705, 75.57528, -10.5725, -81.14515
209, 6.201, 7.194, 1.67295, 83.62677, -12.739, -81.63359
210, 6.3, 7.527, 1.491, 82.57109, -14.55886, -87.93613
211, 6.3, 7.527, 1.491, 80.19189, -5.18384, -92.83635
212, 5.88495, 7.563, 1.125, 78.23811, -0.70116, -96.26335
213, 4.41495, 7.30695, 0.684, 78.51384, 5.31776, -90.45715
214, 4.05105, 7.40505, 0.15705, 78.30112, -2.45011, -82.19295
215, 3.948, 7.929, -0.045, 72.98337, -2.24528, -78.62413
216, 4.446, 8.487, -1.19205, 64.37253, -0.55935, -78.90775
217, 4.35795, 8.55405, -1.45305, 48.62406, 5.10505, -83.17772
218, 4.35795, 8.55405, -1.45305, 37.91763, 8.39813, -85.90356
219, 4.008, 8.40795, -1.93395, 23.00426, 7.20853, -84.64306
220, 2.61705, 8.39895, -1.76895, 12.50266, 5.80621, -77.01699
221, 3.747, 8.739, 0.28695, 12.36873, 14.55886, -79.538
222, 3.345, 8.76705, -0.615, 15.44909, 21.13713, -95.21555
223, 3.345, 8.76705, -0.615, 15.16548, 15.67756, -97.45296
224, 2.53305, 8.75805, -0.67695, 15.16548, 7.97271, -97.45296
225, 1.68795, 8.68095, -0.77805, 13.34562, 4.12816, -94.65621
226, 1.09695, 8.80305, -0.26505, 16.63869, -6.51525, -90.45715
227, 0.414, 8.703, 0.495, 21.39711, -5.32564, -86.32898
228, 0.53895, 8.88, 0.08295, 27.13242, -1.05567, -84.29641
229, 0.726, 8.89905, -0.21495, 27.41603, 1.67805, -84.99757
230, 0.903, 9.10005, -0.36795, 28.67654, 5.80621, -87.37678
231, 0.903, 9.10005, -0.36795, 31.19755, -0.49632, -90.59895
232, 0.13695, 8.88705, -0.675, 32.31625, -3.50579, -91.50494
233, -0.85395, 8.727, -1.15095, 29.58253, 0.06303, -87.93613
234, -0.88005, 8.976, -1.28295, 26.71487, 3.14339, -86.67562
235, -0.777, 8.72205, -0.756, 27.55784, 12.31358, -88.00703
236, -1.28205, 8.51595, -1.578, 29.3777, 10.35979, -87.02225
237, -1.78995, 8.652, -1.37895, 29.23589, -1.47322, -83.59526
238, -1.78995, 8.652, -1.37895, 30.91394, -0.84296, -80.23916
239, -2.307, 8.499, -1.302, 32.45806, 5.24686, -75.33894
240, -2.35695, 8.48505, -1.482, 32.8756, 12.03784, -73.86572
241, -2.02905, 8.454, -2.05905, 33.01741, 16.0242, -74.91351
242, -2.07, 8.41305, -2.961, 30.84303, 8.18542, -76.80428
243, -2.307, 8.43, -2.949, 24.33566, 6.01892, -79.11258
244, -2.56305, 8.061, -2.52105, 22.3031, 7.90968, -81.42876
245, -2.56305, 8.061, -2.52105, 20.55414, 15.33092, -85.2024
246, -3.006, 7.84605, -2.88495, 13.06988, 27.29786, -88.07794
247, -3.03495, 7.67805, -3.24405, 8.16966, 29.81887, -91.01649
248, -2.94105, 7.728, -3.522, 0.323, 33.6004, -97.45296
249, -2.829, 7.40505, -3.41895, -5.97165, 41.29737, -104.17303
250, -2.127, 7.173, -3.546, -16.05571, 56.90402, -121.18201
251, -2.50095, 6.744, -4.23795, -28.02265, 75.10258, -140.78288
252, -3.39105, 6.42105, -4.803, -38.66606, 78.11993, -154.92421
253, -3.39105, 6.42105, -4.803, -50.34938, 80.00282, -165.14218
254, -4.44, 6.11205, -5.48505, -73.03063, 103.03858, -176.83339
255, -6.10695, 5.31195, -4.59405, -90.95347, 120.39419, -182.71051
256, -6.41805, 5.01105, -3.615, -89.76386, 129.49347, -183.55348
257, -7.50705, 4.16595, -3.177, -70.58053, 112.83902, -171.44473
258, -6.894, 4.21605, -4.125, -74.14933, 139.99507, -177.117
259, -6.597, 4.137, -5.03505, -80.17613, 153.78188, -186.56293
260, -7.27005, 3.58395, -5.44905, -77.78905, 135.37846, -185.0976
261, -8.89605, 2.736, -4.707, -64.07315, 97.15359, -167.94682
262, -9.07305, 2.51805, -4.88895, -60.07893, 91.90672, -156.04291
263, -8.62995, 2.643, -4.75005, -66.03481, 121.6547, -152.47409
264, -7.39005, 2.26905, -5.55195, -71.35258, 167.64745, -157.86276
265, -7.39005, 2.26905, -5.55195, -66.799, 163.93683, -160.10803
266, -7.5, 1.91505, -6.345, -61.89878, 135.16576, -155.34175
267, -7.72305, 1.43805, -6.132, -59.59048, 126.06647, -151.4263
268, -7.96005, 1.431, -5.25495, -61.55214, 177.86543, -149.04709
269, -8.04105, 0.948, -6.05505, -55.18658, 204.60394, -146.31335
270, -8.17995, 0.08295, -9.09105, -63.93135, 221.1875, -133.15681
271, -7.857, 0.804, -10.353, -83.31953, 233.30412, -125.8774
272, -7.857, 0.804, -10.353, -101.10055, 240.22903, -116.70721
273, -7.38495, 0.53595, -10.68105, -114.89523, 219.43854, -100.60423
274, -7.10505, 0.39195, -8.20305, -103.13312, 179.81923, -86.46291
275, -7.02405, 0.29595, -6.462, -80.79851, 131.80177, -75.48074
276, -7.03095, 0.59295, -6.85905, -70.72233, 119.13367, -65.32578
277, -7.16205, 1.47, -6.807, -77.09576, 194.10234, -60.42556
278, -4.02795, 2.71695, -8.21895, -24.24113, 244.85352, -57.20339
279, -3.59505, 1.81695, -9.10995, 14.74793, 133.27499, -50.55421
280, -4.86195, 2.61195, -11.10195, 13.90497, 52.98069, -31.09514
281, -4.332, 3.38505, -12.342, -3.73425, -27.16393, -11.0058
282, -3.80805, 3.25995, -12.036, -25.2968, -42.0064, -6.31829
283, -3.50895, 3.24105, -10.33605, -39.29631, -18.90761, -6.4601
284, -3.69795, 2.75505, -9.9, -36.42078, -21.42862, -6.531
285, -3.69795, 2.75505, -9.9, -31.24482, -22.82306, -3.52154
286, -3.705, 2.86095, -11.39895, -25.08409, -81.76752, 12.72324
287, -4.263, 2.394, -11.739, -14.7952, -150.8512, 36.79893
288, -4.21995, 2.13, -11.25, 6.41283, -220.08453, 68.99701
289, -4.46895, 1.917, -12.26295, 12.78627, -269.5043, 92.23761
290, -4.06395, 2.65995, -11.49495, -5.4123, -274.46756, 101.33689
291, -3.96105, 2.87505, -9.31395, -5.62501, -268.87405, 99.2413
292, -4.926, 3.249, -9.53595, 12.22692, -290.71234, 97.27964
293, -4.926, 3.249, -9.53595, 23.70541, -328.78751, 103.787
294, -7.01595, 2.95395, -8.78205, 36.44441, -370.02185, 127.02761
295, -8.28795, 2.63805, -8.181, 28.259, -359.44937, 143.68994
296, -6.777, 4.16295, -6.97695, 4.66388, -305.27121, 131.22667
297, -6.243, 5.274, -5.169, -10.17072, -253.18861, 104.98449
298, -8.178, 5.73405, -2.65305, -20.11297, -188.57974, 75.09471
299, -9.906, 5.37705, -1.45995, -14.16495, -160.02139, 70.05269
300, -11.58705, 4.96305, -0.90495, -6.04256, -135.66208, 77.1903
301, -11.58705, 4.96305, -0.90495, 1.93803, -122.85218, 97.76809
302, -12.459, 4.707, -0.59595, -1.84349, -79.93979, 116.53389
303, -10.32105, 5.61195, 0.07095, -2.0562, -24.01266, 120.1736
304, -9.14295, 5.61405, -0.12405, 4.24633, -14.35402, 124.6484
305, -8.74305, 5.74095, -0.93795, 13.48743, -45.50431, 137.18257
306, -8.568, 6.07905, -1.33095, 16.63869, -81.90145, 150.55182
307, -7.76295, 6.735, -0.16995, 17.40288, -94.29382, 164.48042
308, -5.50095, 7.72605, 0.402, 17.47378, -54.87933, 159.99774
309, -5.50095, 7.72605, 0.402, 13.27472, -22.46854, 148.37744
310, -4.98405, 7.53195, -0.021, 8.09876, 3.427, 128.21721
311, -4.64805, 7.33995, -0.29895, 9.98952, 5.24686, 116.95143
312, -4.893, 7.908, -0.46395, 11.66757, -1.74895, 114.01287
313, -5.15805, 8.44395, 0.186, 20.20751, -13.30623, 115.83273
314, -3.95205, 8.19495, 1.15095, 61.85151, -28.55836, 117.02233
315, -4.24395, 8.68395, -0.366, 78.72655, -32.48169, 124.37267
316, -4.11495, 8.53695, -0.39705, 85.58844, -43.40084, 134.44885
317, -3.411, 8.79405, -0.246, 97.27177, -46.33939, 143.61903
318, -1.50495, 8.71905, -1.02195, 107.35582, -50.96388, 144.2493
319, -1.50495, 8.71905, -1.02195, 111.69669, -52.01168, 137.88371
320, -0.861, 8.86605, -1.67595, 110.15257, -44.03109, 128.57173
321, -0.88005, 9.29205, -2.145, 109.45141, -40.32047, 124.86111
322, -0.279, 9.35595, -2.523, 110.43618, -43.1251, 121.99346
323, 0.58695, 9.15, -3.05505, 109.31748, -51.16871, 113.58746
324, 0.96495, 9.34005, -3.222, 106.86737, -48.58467, 102.66831
325, 0.48105, 8.96805, -3.62205, 105.32325, -42.49485, 93.36419
326, 0.58005, 8.98305, -4.11795, 99.09162, -24.91865, 83.00439
327, 0.63495, 8.51805, -5.10195, 91.32374, -17.63922, 76.70186
328, 0.63495, 8.51805, -5.10195, 81.03485, -23.2406, 72.29008
329, 0.69195, 8.39595, -5.88495, 68.15405, -32.76531, 69.69817
330, 0.249, 7.86195, -5.57595, 57.93606, -38.78423, 67.18504
331, 0.68295, 7.34805, -5.34105, 54.9975, -40.17867, 61.37094
332, 0.53205, 6.888, -5.65695, 45.19706, -36.12141, 48.41923
333, -1.00695, 5.691, -6.91695, 21.2553, -20.71959, 40.72226
334, -0.36495, 5.08995, -7.45095, -10.03679, -15.47272, 44.85042
335, 0.309, 4.89795, -6.86205, -29.56677, -14.07041, 38.34305
336, 0.48405, 4.61805, -6.68895, -39.92656, -3.43488, 34.21489
337, 0.09795, 4.386, -7.21395, -52.31105, 8.74477, 32.81258
338, -0.84195, 3.73695, -8.28195, -75.0632, 22.95699, 41.35251
339, -0.84195, 3.73695, -8.28195, -96.55485, 31.56783, 50.16818
340, -1.32495, 3.31605, -9.294, -138.12796, 45.56733, 60.18134
341, -1.55505, 2.33895, -10.85295, -181.45789, 50.32575, 71.87254
342, -1.81395, 0.77505, -11.013, -245.01897, 58.44814, 94.75862
343, -0.126, 0.29595, -10.506, -290.51538, 64.11255, 102.03806
344, 1.65705, -1.01505, -8.502, -336.36633, 76.92245, 92.73393
345, 1.647, -2.50605, -5.57805, -388.51981, 107.9388, 64.30949
346, 0.16305, -3.45705, -0.88305, -433.03934, 156.37379, 19.78996
347, -1.41405, -0.21495, 4.55295, -372.34595, 103.45612, 3.26944
348, -0.33405, 0.44205, 6.90195, -305.84631, 50.81419, 22.24007
349, 1.93995, 2.52795, 5.001, -235.77786, -9.03626, 29.10196
350, 5.38305, 2.92305, 3.78705, -225.27626, -10.85612, 16.00844
351, 7.57305, 2.868, 3.153, -236.2663, 28.34565, -35.01847
352, 7.57305, 2.868, 3.153, -263.2175, 73.70027, -81.28696
353, 5.88795, 2.394, 2.901, -297.37726, 107.72609, -113.48503
354, -0.051, 0.921, 6.873, -312.99182, 100.9351, -101.6599
355, -0.822, -0.51, 13.85295, -275.19235, 64.46706, -62.10361
356, 1.70505, -0.37305, 18.34905, -228.85295, 32.54472, -47.54475
357, 2.81805, -0.09495, 19.92705, -181.32396, -23.2406, -40.82468
358, 2.54505, 0.66, 19.99605, -131.90419, -84.28066, -36.69651
359, 2.54505, 0.66, 19.99605, -107.96244, -117.2508, -25.49376
360, 1.83195, 0.651, 20.47305, -86.6835, -122.71037, -12.75476
361, 4.662, 1.11795, 19.527, -85.76964, -103.10948, -18.71065
362, 4.296, 1.50105, 20.83695, -76.95396, -51.80685, -22.13766
363, 4.16895, 2.025, 21.95205, -52.66556, -5.32564, -19.90026
364, 5.56005, 2.76195, 19.33995, -1.07143, 20.36507, -30.7485
365, 4.875, 2.808, 9.93105, 12.29782, -102.34531, -35.16027
366, 3.65895, 3.363, 9.885, -21.51528, -98.28017, -42.71544
367, 1.93995, 3.69405, 11.69295, -24.94229, -58.87356, -43.06995
368, -0.75495, 3.33195, 11.65905, -7.44487, -67.27169, -18.71065
369, 0.79995, 3.876, 10.932, 8.65811, -80.92456, 2.63919
370, 0.79995, 3.876, 10.932, 10.12345, -60.13407, 2.07984
371, 2.22195, 4.089, 10.434, 8.5163, -21.77526, -8.91021
372, 2.51205, 3.936, 9.423, 6.90915, -11.97482, -13.88134
373, 2.172, 3.40905, 8.355, 7.11399, -32.06415, -8.35086
374, 1.638, 2.91795, 7.527, 7.67334, -60.41768, 5.1602
375, 2.51205, 3.234, 7.69905, 1.51261, -76.65459, 18.04101
376, 3.89595, 3.52905, 8.535, -3.0331, -62.58418, 16.7096
377, 3.89595, 3.52905, 8.535, -6.32617, -38.22488, 10.76158
378, 3.927, 3.56205, 9.15495, -3.104, -8.61084, 5.58562
379, 4.413, 3.33195, 9.02805, 4.52995, -3.85242, 1.59139
380, 4.72905, 3.141, 7.644, 5.29413, -18.27735, 1.17385
381, 4.782, 2.70495, 7.06995, 3.40337, -38.64242, 2.9937
382, 4.48005, 2.583, 7.45695, 0.323, -48.30106, 6.3498
383, 4.55895, 2.66895, 7.85505, -2.82038, -36.12141, 9.43017
384, 5.421, 2.55705, 8.145, -5.82985, -15.12609, 7.26367
